runs, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52
2000, 24, 0, 95, 0, 161, 0, 200, 0, 197, 0, 192, 0, 187, 0, 182, 0, 184, 0, 132, 0, 116, 0, 111, 0, 82, 0, 41, 0, 40, 0, 20, 0, 18, 0, 7, 0, 4, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3000, 30, 0, 143, 0, 233, 0, 293, 0, 280, 0, 281, 0, 286, 0, 279, 0, 278, 0, 206, 0, 195, 0, 171, 0, 119, 0, 66, 0, 60, 0, 28, 0, 25, 0, 10, 0, 7, 0, 6, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4000, 41, 0, 182, 0, 318, 0, 397, 0, 384, 0, 386, 0, 385, 0, 365, 0, 353, 0, 282, 0, 253, 0, 220, 0, 156, 0, 98, 0, 76, 0, 41, 0, 32, 0, 12, 0, 7, 0, 7, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5000, 47, 0, 229, 0, 412, 0, 477, 0, 487, 0, 493, 0, 501, 0, 459, 0, 446, 0, 337, 0, 316, 0, 264, 0, 187, 0, 122, 0, 96, 0, 51, 0, 38, 0, 15, 0, 9, 0, 8, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6000, 57, 0, 273, 0, 472, 0, 565, 0, 586, 0, 604, 0, 592, 0, 562, 0, 536, 0, 407, 0, 391, 0, 313, 0, 229, 0, 150, 0, 111, 0, 62, 0, 47, 0, 18, 0, 11, 0, 8, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7000, 66, 0, 317, 0, 540, 0, 670, 0, 679, 0, 710, 0, 686, 0, 645, 0, 628, 0, 482, 0, 453, 0, 360, 0, 282, 0, 176, 0, 131, 0, 72, 0, 53, 0, 22, 0, 12, 0, 9, 0, 5, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000, 73, 0, 373, 0, 622, 0, 764, 0, 771, 0, 824, 0, 766, 0, 735, 0, 716, 0, 558, 0, 503, 0, 405, 0, 315, 0, 204, 0, 156, 0, 90, 0, 64, 0, 26, 0, 18, 0, 10, 0, 5, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9000, 77, 0, 398, 0, 697, 0, 869, 0, 871, 0, 923, 0, 876, 0, 829, 0, 798, 0, 620, 0, 560, 0, 466, 0, 364, 0, 228, 0, 179, 0, 100, 0, 70, 0, 32, 0, 23, 0, 11, 0, 6, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10000, 89, 0, 441, 0, 777, 0, 973, 0, 960, 0, 1005, 0, 986, 0, 924, 0, 886, 0, 707, 0, 606, 0, 519, 0, 402, 0, 258, 0, 199, 0, 111, 0, 74, 0, 34, 0, 25, 0, 14, 0, 6, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
20000, 152, 0, 890, 0, 1584, 0, 1859, 0, 1945, 0, 2061, 0, 1932, 0, 1849, 0, 1780, 0, 1415, 0, 1244, 0, 1023, 0, 792, 0, 541, 0, 402, 0, 240, 0, 140, 0, 72, 0, 42, 0, 24, 0, 9, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
30000, 222, 0, 1332, 0, 2370, 0, 2782, 0, 2894, 0, 3053, 0, 2972, 0, 2798, 0, 2605, 0, 2177, 0, 1919, 0, 1477, 0, 1202, 0, 826, 0, 593, 0, 343, 0, 200, 0, 112, 0, 68, 0, 35, 0, 14, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
40000, 290, 0, 1793, 0, 3159, 0, 3730, 0, 3908, 0, 4066, 0, 3939, 0, 3675, 0, 3508, 0, 2932, 0, 2488, 0, 1979, 0, 1574, 0, 1140, 0, 787, 0, 443, 0, 282, 0, 151, 0, 88, 0, 43, 0, 18, 0, 5, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
50000, 359, 0, 2282, 0, 3913, 0, 4676, 0, 4828, 0, 5142, 0, 4911, 0, 4644, 0, 4343, 0, 3662, 0, 3139, 0, 2495, 0, 1919, 0, 1427, 0, 966, 0, 552, 0, 356, 0, 195, 0, 107, 0, 51, 0, 25, 0, 5, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0
60000, 428, 0, 2776, 0, 4735, 0, 5690, 0, 5774, 0, 6108, 0, 5910, 0, 5529, 0, 5151, 0, 4400, 0, 3786, 0, 2962, 0, 2281, 0, 1698, 0, 1174, 0, 681, 0, 433, 0, 239, 0, 134, 0, 71, 0, 30, 0, 7, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0
70000, 510, 0, 3233, 0, 5489, 0, 6627, 0, 6773, 0, 7124, 0, 6829, 0, 6466, 0, 6006, 0, 5184, 0, 4436, 0, 3463, 0, 2635, 0, 1986, 0, 1386, 0, 793, 0, 496, 0, 273, 0, 161, 0, 88, 0, 31, 0, 8, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0
80000, 571, 0, 3705, 0, 6241, 0, 7526, 0, 7819, 0, 8129, 0, 7804, 0, 7413, 0, 6869, 0, 5949, 0, 5069, 0, 3954, 0, 2991, 0, 2271, 0, 1570, 0, 917, 0, 557, 0, 313, 0, 183, 0, 99, 0, 37, 0, 10, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0
90000, 652, 0, 4164, 0, 7071, 0, 8396, 0, 8808, 0, 9130, 0, 8808, 0, 8388, 0, 7713, 0, 6723, 0, 5664, 0, 4444, 0, 3346, 0, 2527, 0, 1752, 0, 1046, 0, 638, 0, 353, 0, 208, 0, 110, 0, 43, 0, 12, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0
100000, 734, 0, 4591, 0, 7862, 0, 9335, 0, 9780, 0, 10140, 0, 9778, 0, 9355, 0, 8581, 0, 7452, 0, 6274, 0, 4923, 0, 3741, 0, 2802, 0, 1940, 0, 1183, 0, 717, 0, 391, 0, 230, 0, 119, 0, 50, 0, 16, 0, 3, 0, 2, 0, 1, 0, 0, 0, 0
200000, 1441, 0, 9176, 0, 15770, 0, 18675, 0, 19563, 0, 20059, 0, 19678, 0, 18765, 0, 17255, 0, 14841, 0, 12560, 0, 9974, 0, 7512, 0, 5486, 0, 3726, 0, 2442, 0, 1463, 0, 812, 0, 426, 0, 233, 0, 99, 0, 32, 0, 8, 0, 2, 0, 2, 0, 0, 0, 0
300000, 2120, 0, 13711, 0, 23838, 0, 28048, 0, 29354, 0, 29945, 0, 29532, 0, 28075, 0, 25900, 0, 22357, 0, 18730, 0, 15018, 0, 11282, 0, 8170, 0, 5610, 0, 3697, 0, 2187, 0, 1217, 0, 677, 0, 322, 0, 143, 0, 49, 0, 13, 0, 3, 0, 2, 0, 0, 0, 0
400000, 2822, 0, 18341, 0, 31918, 0, 37437, 0, 39213, 0, 40010, 0, 39374, 0, 37336, 0, 34316, 0, 29836, 0, 24803, 0, 20062, 0, 15103, 0, 10936, 0, 7521, 0, 4861, 0, 2881, 0, 1655, 0, 879, 0, 412, 0, 187, 0, 70, 0, 19, 0, 6, 0, 2, 0, 0, 0, 0
500000, 3548, 0, 22876, 0, 40042, 0, 46747, 0, 49149, 0, 49800, 0, 49217, 0, 46797, 0, 42719, 0, 37140, 0, 31091, 0, 25107, 0, 18938, 0, 13775, 0, 9371, 0, 6083, 0, 3619, 0, 2040, 0, 1094, 0, 496, 0, 229, 0, 86, 0, 27, 0, 6, 0, 3, 0, 0, 0, 0
600000, 4280, 0, 27411, 0, 48102, 0, 56070, 0, 58805, 0, 59961, 0, 59055, 0, 56002, 0, 51152, 0, 44626, 0, 37404, 0, 30044, 0, 22798, 0, 16535, 0, 11308, 0, 7315, 0, 4389, 0, 2454, 0, 1306, 0, 578, 0, 263, 0, 97, 0, 32, 0, 9, 0, 4, 0, 0, 0, 0
700000, 5024, 0, 31930, 0, 56038, 0, 65431, 0, 68635, 0, 70056, 0, 68863, 0, 65256, 0, 59697, 0, 52225, 0, 43700, 0, 35071, 0, 26455, 0, 19322, 0, 13119, 0, 8576, 0, 5116, 0, 2809, 0, 1510, 0, 687, 0, 305, 0, 118, 0, 40, 0, 12, 0, 5, 0, 0, 0, 0
800000, 5697, 0, 36398, 0, 64002, 0, 74792, 0, 78347, 0, 80080, 0, 78711, 0, 74815, 0, 68343, 0, 59622, 0, 49900, 0, 40094, 0, 30248, 0, 22097, 0, 14995, 0, 9735, 0, 5839, 0, 3214, 0, 1738, 0, 790, 0, 352, 0, 128, 0, 45, 0, 13, 0, 5, 0, 0, 0, 0
900000, 6387, 0, 40968, 0, 72057, 0, 84092, 0, 88271, 0, 90145, 0, 88416, 0, 84051, 0, 76903, 0, 67030, 0, 56196, 0, 45117, 0, 34134, 0, 24820, 0, 16862, 0, 10952, 0, 6519, 0, 3627, 0, 1960, 0, 897, 0, 385, 0, 144, 0, 49, 0, 13, 0, 5, 0, 0, 0, 0
1000000, 7110, 0, 45611, 0, 79998, 0, 93403, 0, 98186, 0, 100095, 0, 98168, 0, 93219, 0, 85600, 0, 74456, 0, 62524, 0, 50048, 0, 37833, 0, 27592, 0, 18812, 0, 12239, 0, 7274, 0, 4022, 0, 2142, 0, 1006, 0, 428, 0, 161, 0, 54, 0, 14, 0, 5, 0, 0, 0, 0
2000000, 14321, 0, 91722, 0, 160688, 0, 187162, 0, 196752, 0, 199515, 0, 197035, 0, 186503, 0, 170458, 0, 149003, 0, 124705, 0, 99735, 0, 75573, 0, 54989, 0, 37602, 0, 24146, 0, 14621, 0, 7973, 0, 4192, 0, 2022, 0, 811, 0, 321, 0, 114, 0, 30, 0, 7, 0, 0, 0, 0
3000000, 21394, 0, 137933, 0, 241104, 0, 280903, 0, 294719, 0, 298782, 0, 295904, 0, 279821, 0, 255513, 0, 223247, 0, 187354, 0, 149348, 0, 113656, 0, 82393, 0, 56467, 0, 36206, 0, 21818, 0, 12134, 0, 6386, 0, 3006, 0, 1231, 0, 469, 0, 158, 0, 45, 0, 9, 0, 0, 0, 0
4000000, 28484, 0, 184109, 0, 321386, 0, 374649, 0, 392686, 0, 398827, 0, 394274, 0, 373156, 0, 340639, 0, 297411, 0, 249629, 0, 199362, 0, 151594, 0, 109811, 0, 75402, 0, 48267, 0, 29096, 0, 16178, 0, 8455, 0, 3991, 0, 1652, 0, 647, 0, 222, 0, 60, 0, 12, 0, 1, 0, 0
5000000, 35402, 0, 230321, 0, 401730, 0, 468454, 0, 490810, 0, 498750, 0, 492905, 0, 466813, 0, 425645, 0, 371608, 0, 312016, 0, 248839, 0, 189362, 0, 137251, 0, 94197, 0, 60547, 0, 36287, 0, 20259, 0, 10573, 0, 4957, 0, 2096, 0, 816, 0, 276, 0, 70, 0, 14, 0, 2, 0, 0
6000000, 42455, 0, 275997, 0, 481671, 0, 562618, 0, 589032, 0, 598450, 0, 591750, 0, 559933, 0, 511124, 0, 445492, 0, 374417, 0, 298762, 0, 227190, 0, 164640, 0, 112973, 0, 72802, 0, 43746, 0, 24439, 0, 12652, 0, 5906, 0, 2557, 0, 978, 0, 315, 0, 81, 0, 18, 0, 2, 0, 0
7000000, 49469, 0, 322070, 0, 561646, 0, 656935, 0, 687149, 0, 697779, 0, 690209, 0, 653161, 0, 596329, 0, 519953, 0, 436715, 0, 348636, 0, 264909, 0, 192336, 0, 131859, 0, 85030, 0, 51007, 0, 28506, 0, 14763, 0, 6950, 0, 2960, 0, 1141, 0, 370, 0, 97, 0, 19, 0, 2, 0, 0
8000000, 56392, 0, 367996, 0, 642413, 0, 750445, 0, 784954, 0, 797177, 0, 788706, 0, 746459, 0, 681153, 0, 594774, 0, 498982, 0, 398611, 0, 302944, 0, 219773, 0, 150889, 0, 97367, 0, 58402, 0, 32498, 0, 16887, 0, 7913, 0, 3403, 0, 1298, 0, 420, 0, 117, 0, 24, 0, 3, 0, 0
9000000, 63426, 0, 413909, 0, 722760, 0, 844066, 0, 882743, 0, 897067, 0, 887593, 0, 840175, 0, 766237, 0, 669248, 0, 561385, 0, 448378, 0, 340683, 0, 247181, 0, 169520, 0, 109523, 0, 65670, 0, 36570, 0, 19023, 0, 8925, 0, 3825, 0, 1463, 0, 469, 0, 131, 0, 26, 0, 4, 0, 0
10000000, 70513, 0, 460024, 0, 803075, 0, 938081, 0, 980605, 0, 997067, 0, 986265, 0, 933980, 0, 850861, 0, 743606, 0, 623993, 0, 498054, 0, 378484, 0, 274288, 0, 188157, 0, 121545, 0, 73049, 0, 40627, 0, 21233, 0, 9923, 0, 4258, 0, 1625, 0, 511, 0, 145, 0, 27, 0, 4, 0, 0
20000000, 141529, 0, 919423, 0, 1606253, 0, 1876130, 0, 1963280, 0, 1996525, 0, 1970303, 0, 1867901, 0, 1700543, 0, 1485559, 0, 1247233, 0, 995975, 0, 758301, 0, 548467, 0, 376423, 0, 242074, 0, 146523, 0, 81745, 0, 42490, 0, 20031, 0, 8648, 0, 3257, 0, 1027, 0, 296, 0, 57, 0, 7, 0, 0
30000000, 212525, 0, 1378922, 0, 2409338, 0, 2812921, 0, 2944238, 0, 2995591, 0, 2955813, 0, 2800353, 0, 2550107, 0, 2229589, 0, 1870902, 0, 1494006, 0, 1137928, 0, 823404, 0, 565039, 0, 362990, 0, 219854, 0, 122700, 0, 63696, 0, 30190, 0, 12938, 0, 4845, 0, 1585, 0, 432, 0, 84, 0, 10, 0, 0
40000000, 283204, 0, 1838622, 0, 3212746, 0, 3752502, 0, 3926417, 0, 3993407, 0, 3940678, 0, 3733754, 0, 3400231, 0, 2970901, 0, 2492339, 0, 1993257, 0, 1516864, 0, 1098454, 0, 753753, 0, 484664, 0, 292776, 0, 163740, 0, 84956, 0, 40113, 0, 17341, 0, 6487, 0, 2110, 0, 561, 0, 107, 0, 15, 0, 1
50000000, 353364, 0, 2298373, 0, 4016178, 0, 4691280, 0, 4908096, 0, 4991268, 0, 4925169, 0, 4666610, 0, 4250454, 0, 3714947, 0, 3114386, 0, 2490223, 0, 1897431, 0, 1374013, 0, 942195, 0, 606077, 0, 366080, 0, 204505, 0, 105911, 0, 50076, 0, 21699, 0, 8161, 0, 2656, 0, 690, 0, 136, 0, 21, 0, 1
60000000, 423774, 0, 2758189, 0, 4818487, 0, 5628422, 0, 5889939, 0, 5989990, 0, 5911760, 0, 5599505, 0, 5100307, 0, 4458886, 0, 3735506, 0, 2987853, 0, 2277710, 0, 1649284, 0, 1130892, 0, 727317, 0, 439255, 0, 245582, 0, 127058, 0, 60225, 0, 26002, 0, 9864, 0, 3170, 0, 832, 0, 162, 0, 27, 0, 2
70000000, 494661, 0, 3217202, 0, 5621848, 0, 6566400, 0, 6872802, 0, 6987295, 0, 6898300, 0, 6532315, 0, 5951978, 0, 5201287, 0, 4356585, 0, 3485482, 0, 2657100, 0, 1924924, 0, 1318983, 0, 848774, 0, 512273, 0, 286387, 0, 148484, 0, 70316, 0, 30260, 0, 11495, 0, 3680, 0, 953, 0, 185, 0, 29, 0, 2
80000000, 565558, 0, 3676717, 0, 6423977, 0, 7504948, 0, 7855371, 0, 7987387, 0, 7884266, 0, 7465888, 0, 6801273, 0, 5943373, 0, 4977900, 0, 3983033, 0, 3036853, 0, 2200264, 0, 1506465, 0, 970281, 0, 585803, 0, 327638, 0, 169634, 0, 80220, 0, 34549, 0, 13091, 0, 4167, 0, 1092, 0, 219, 0, 30, 0, 3
90000000, 636094, 0, 4136714, 0, 7227658, 0, 8442923, 0, 8837695, 0, 8985229, 0, 8871144, 0, 8399378, 0, 7651559, 0, 6684869, 0, 5598954, 0, 4481082, 0, 3416040, 0, 2475644, 0, 1695242, 0, 1091172, 0, 658891, 0, 368799, 0, 190854, 0, 90295, 0, 38886, 0, 14685, 0, 4670, 0, 1238, 0, 248, 0, 34, 0, 3
100000000, 706901, 0, 4596983, 0, 8028195, 0, 9381485, 0, 9818716, 0, 9983344, 0, 9858255, 0, 9334087, 0, 8501416, 0, 7427903, 0, 6219986, 0, 4979114, 0, 3794736, 0, 2751100, 0, 1883484, 0, 1213113, 0, 732304, 0, 410023, 0, 212052, 0, 100421, 0, 43145, 0, 16332, 0, 5203, 0, 1380, 0, 275, 0, 43, 0, 4
