runs, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52
3000, 24, 0, 137, 0, 251, 0, 293, 0, 315, 0, 297, 0, 263, 0, 272, 0, 238, 0, 194, 0, 195, 0, 173, 0, 123, 0, 78, 0, 61, 0, 40, 0, 21, 0, 16, 0, 6, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4000, 33, 0, 181, 0, 314, 0, 382, 0, 416, 0, 427, 0, 351, 0, 373, 0, 324, 0, 261, 0, 261, 0, 222, 0, 166, 0, 102, 0, 75, 0, 53, 0, 26, 0, 18, 0, 10, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5000, 41, 0, 221, 0, 401, 0, 487, 0, 522, 0, 526, 0, 439, 0, 469, 0, 402, 0, 341, 0, 317, 0, 263, 0, 198, 0, 132, 0, 93, 0, 64, 0, 37, 0, 28, 0, 11, 0, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6000, 44, 0, 271, 0, 472, 0, 575, 0, 636, 0, 638, 0, 533, 0, 555, 0, 499, 0, 398, 0, 380, 0, 315, 0, 231, 0, 155, 0, 119, 0, 78, 0, 49, 0, 33, 0, 11, 0, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7000, 54, 0, 318, 0, 554, 0, 662, 0, 724, 0, 749, 0, 624, 0, 650, 0, 588, 0, 461, 0, 452, 0, 369, 0, 262, 0, 187, 0, 140, 0, 90, 0, 57, 0, 36, 0, 14, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000, 56, 0, 364, 0, 632, 0, 749, 0, 826, 0, 839, 0, 731, 0, 760, 0, 668, 0, 543, 0, 504, 0, 415, 0, 300, 0, 216, 0, 163, 0, 102, 0, 66, 0, 39, 0, 15, 0, 11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9000, 62, 0, 411, 0, 715, 0, 862, 0, 920, 0, 962, 0, 816, 0, 848, 0, 752, 0, 606, 0, 569, 0, 463, 0, 330, 0, 247, 0, 179, 0, 111, 0, 74, 0, 44, 0, 15, 0, 12, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10000, 77, 0, 459, 0, 795, 0, 944, 0, 1023, 0, 1046, 0, 926, 0, 938, 0, 843, 0, 678, 0, 628, 0, 515, 0, 367, 0, 283, 0, 198, 0, 121, 0, 82, 0, 47, 0, 16, 0, 12, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20000, 165, 0, 889, 0, 1600, 0, 1875, 0, 2016, 0, 2011, 0, 1916, 0, 1859, 0, 1684, 0, 1445, 0, 1280, 0, 980, 0, 751, 0, 618, 0, 366, 0, 237, 0, 153, 0, 79, 0, 44, 0, 23, 0, 5, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
30000, 244, 0, 1371, 0, 2393, 0, 2786, 0, 2983, 0, 2979, 0, 2912, 0, 2805, 0, 2520, 0, 2184, 0, 1916, 0, 1492, 0, 1148, 0, 900, 0, 546, 0, 365, 0, 220, 0, 120, 0, 71, 0, 29, 0, 12, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
40000, 319, 0, 1790, 0, 3193, 0, 3735, 0, 3910, 0, 3986, 0, 3933, 0, 3743, 0, 3396, 0, 2955, 0, 2552, 0, 1983, 0, 1522, 0, 1159, 0, 740, 0, 487, 0, 294, 0, 159, 0, 85, 0, 38, 0, 14, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
50000, 388, 0, 2251, 0, 3974, 0, 4686, 0, 4913, 0, 4969, 0, 4902, 0, 4709, 0, 4207, 0, 3743, 0, 3142, 0, 2488, 0, 1908, 0, 1425, 0, 912, 0, 636, 0, 364, 0, 197, 0, 109, 0, 49, 0, 18, 0, 7, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0
60000, 452, 0, 2715, 0, 4800, 0, 5690, 0, 5842, 0, 5997, 0, 5882, 0, 5667, 0, 5052, 0, 4450, 0, 3755, 0, 2935, 0, 2315, 0, 1708, 0, 1083, 0, 753, 0, 451, 0, 231, 0, 134, 0, 58, 0, 19, 0, 8, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0
70000, 511, 0, 3207, 0, 5603, 0, 6596, 0, 6758, 0, 7030, 0, 6867, 0, 6563, 0, 5915, 0, 5233, 0, 4384, 0, 3464, 0, 2695, 0, 1991, 0, 1272, 0, 858, 0, 517, 0, 274, 0, 153, 0, 73, 0, 24, 0, 9, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0
80000, 577, 0, 3697, 0, 6382, 0, 7543, 0, 7727, 0, 8054, 0, 7887, 0, 7491, 0, 6717, 0, 5940, 0, 5007, 0, 3990, 0, 3061, 0, 2268, 0, 1466, 0, 997, 0, 591, 0, 309, 0, 167, 0, 86, 0, 30, 0, 9, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0
90000, 657, 0, 4122, 0, 7125, 0, 8474, 0, 8724, 0, 9078, 0, 8894, 0, 8470, 0, 7591, 0, 6668, 0, 5579, 0, 4519, 0, 3450, 0, 2525, 0, 1662, 0, 1115, 0, 669, 0, 348, 0, 184, 0, 94, 0, 38, 0, 9, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0
100000, 720, 0, 4584, 0, 7910, 0, 9446, 0, 9692, 0, 10098, 0, 9848, 0, 9399, 0, 8478, 0, 7394, 0, 6218, 0, 4973, 0, 3830, 0, 2797, 0, 1866, 0, 1248, 0, 739, 0, 391, 0, 208, 0, 104, 0, 41, 0, 11, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0
200000, 1407, 0, 9166, 0, 15863, 0, 18816, 0, 19427, 0, 20017, 0, 19742, 0, 18851, 0, 16893, 0, 14961, 0, 12439, 0, 9903, 0, 7653, 0, 5637, 0, 3758, 0, 2481, 0, 1485, 0, 770, 0, 423, 0, 200, 0, 76, 0, 21, 0, 7, 0, 4, 0, 0, 0, 0, 0, 0
300000, 2078, 0, 13652, 0, 23903, 0, 28327, 0, 29176, 0, 29959, 0, 29705, 0, 28400, 0, 25396, 0, 22340, 0, 18592, 0, 14951, 0, 11426, 0, 8251, 0, 5665, 0, 3648, 0, 2174, 0, 1236, 0, 627, 0, 319, 0, 127, 0, 34, 0, 9, 0, 5, 0, 0, 0, 0, 0, 0
400000, 2815, 0, 18326, 0, 31990, 0, 37633, 0, 38948, 0, 39925, 0, 39553, 0, 37598, 0, 34004, 0, 29549, 0, 24790, 0, 19996, 0, 15319, 0, 11014, 0, 7545, 0, 4893, 0, 2924, 0, 1654, 0, 850, 0, 441, 0, 166, 0, 49, 0, 12, 0, 6, 0, 0, 0, 0, 0, 0
500000, 3509, 0, 22981, 0, 39996, 0, 46887, 0, 48596, 0, 49934, 0, 49391, 0, 47045, 0, 42505, 0, 36986, 0, 31053, 0, 24971, 0, 19151, 0, 13833, 0, 9442, 0, 6097, 0, 3676, 0, 2046, 0, 1062, 0, 540, 0, 215, 0, 62, 0, 15, 0, 7, 0, 0, 0, 0, 0, 0
600000, 4235, 0, 27594, 0, 48082, 0, 56183, 0, 58497, 0, 59863, 0, 59212, 0, 56408, 0, 51163, 0, 44468, 0, 37182, 0, 29921, 0, 22888, 0, 16543, 0, 11320, 0, 7280, 0, 4428, 0, 2436, 0, 1300, 0, 637, 0, 259, 0, 76, 0, 16, 0, 9, 0, 0, 0, 0, 0, 0
700000, 4953, 0, 32208, 0, 56180, 0, 65566, 0, 68461, 0, 69617, 0, 69078, 0, 65681, 0, 59550, 0, 51882, 0, 43442, 0, 35024, 0, 26661, 0, 19296, 0, 13263, 0, 8512, 0, 5144, 0, 2810, 0, 1507, 0, 737, 0, 311, 0, 88, 0, 19, 0, 10, 0, 0, 0, 0, 0, 0
800000, 5671, 0, 36964, 0, 64101, 0, 74916, 0, 78319, 0, 79568, 0, 78778, 0, 75119, 0, 68094, 0, 59459, 0, 49658, 0, 39958, 0, 30347, 0, 21957, 0, 15168, 0, 9715, 0, 5937, 0, 3196, 0, 1724, 0, 843, 0, 361, 0, 106, 0, 30, 0, 11, 0, 0, 0, 0, 0, 0
900000, 6407, 0, 41623, 0, 72267, 0, 84275, 0, 88244, 0, 89361, 0, 88525, 0, 84428, 0, 76516, 0, 67002, 0, 55819, 0, 45080, 0, 34153, 0, 24679, 0, 17046, 0, 10849, 0, 6667, 0, 3604, 0, 1956, 0, 931, 0, 403, 0, 119, 0, 34, 0, 12, 0, 0, 0, 0, 0, 0
1000000, 7133, 0, 46129, 0, 80120, 0, 93659, 0, 98080, 0, 99243, 0, 98683, 0, 93801, 0, 85029, 0, 74309, 0, 62095, 0, 50077, 0, 38014, 0, 27413, 0, 18932, 0, 12043, 0, 7406, 0, 4013, 0, 2185, 0, 1015, 0, 435, 0, 132, 0, 40, 0, 13, 0, 1, 0, 0, 0, 0
2000000, 14233, 0, 92038, 0, 160426, 0, 187714, 0, 196011, 0, 199193, 0, 197446, 0, 187158, 0, 169935, 0, 148605, 0, 124196, 0, 99621, 0, 76024, 0, 54760, 0, 37822, 0, 24203, 0, 14757, 0, 8229, 0, 4345, 0, 2024, 0, 830, 0, 284, 0, 111, 0, 28, 0, 6, 0, 1, 0, 0
3000000, 21341, 0, 137945, 0, 240358, 0, 281200, 0, 294139, 0, 298934, 0, 296458, 0, 280585, 0, 254362, 0, 222932, 0, 186563, 0, 149521, 0, 114102, 0, 82267, 0, 57035, 0, 36491, 0, 22148, 0, 12202, 0, 6478, 0, 2997, 0, 1276, 0, 443, 0, 171, 0, 42, 0, 8, 0, 2, 0, 0
4000000, 28380, 0, 183901, 0, 320891, 0, 375122, 0, 392475, 0, 398755, 0, 395316, 0, 373372, 0, 339765, 0, 296747, 0, 248893, 0, 199437, 0, 151871, 0, 109465, 0, 75945, 0, 48607, 0, 29517, 0, 16276, 0, 8615, 0, 4037, 0, 1717, 0, 597, 0, 228, 0, 59, 0, 10, 0, 2, 0, 0
5000000, 35300, 0, 230012, 0, 400879, 0, 468979, 0, 490588, 0, 499099, 0, 493806, 0, 466903, 0, 424861, 0, 370833, 0, 311308, 0, 249229, 0, 189856, 0, 136753, 0, 94780, 0, 60645, 0, 36809, 0, 20367, 0, 10681, 0, 5046, 0, 2137, 0, 767, 0, 276, 0, 70, 0, 14, 0, 2, 0, 0
6000000, 42413, 0, 275923, 0, 481485, 0, 563318, 0, 588706, 0, 598736, 0, 592131, 0, 560602, 0, 509726, 0, 444888, 0, 373386, 0, 298838, 0, 227768, 0, 164146, 0, 113511, 0, 72952, 0, 44122, 0, 24564, 0, 12820, 0, 6065, 0, 2546, 0, 925, 0, 326, 0, 83, 0, 17, 0, 3, 0, 0
7000000, 49559, 0, 322135, 0, 561760, 0, 656663, 0, 686463, 0, 698619, 0, 691006, 0, 654103, 0, 594346, 0, 519613, 0, 435631, 0, 348926, 0, 265733, 0, 191523, 0, 132350, 0, 85014, 0, 51315, 0, 28650, 0, 14994, 0, 7050, 0, 2993, 0, 1057, 0, 376, 0, 96, 0, 22, 0, 3, 0, 0
8000000, 56569, 0, 368040, 0, 641976, 0, 750268, 0, 784158, 0, 798457, 0, 789623, 0, 747622, 0, 679837, 0, 593696, 0, 497845, 0, 398865, 0, 303878, 0, 218843, 0, 151360, 0, 97172, 0, 58703, 0, 32732, 0, 17149, 0, 8044, 0, 3383, 0, 1214, 0, 428, 0, 109, 0, 26, 0, 3, 0, 0
9000000, 63523, 0, 413938, 0, 722660, 0, 844324, 0, 882739, 0, 898806, 0, 887852, 0, 840196, 0, 764639, 0, 667829, 0, 560322, 0, 448380, 0, 341969, 0, 246368, 0, 170095, 0, 109254, 0, 66108, 0, 36939, 0, 19240, 0, 9016, 0, 3807, 0, 1365, 0, 472, 0, 126, 0, 28, 0, 4, 0, 1
10000000, 70518, 0, 459698, 0, 802541, 0, 937852, 0, 981219, 0, 998561, 0, 986802, 0, 933263, 0, 849734, 0, 742261, 0, 623019, 0, 498312, 0, 379708, 0, 273874, 0, 189059, 0, 121396, 0, 73417, 0, 40978, 0, 21305, 0, 10006, 0, 4240, 0, 1544, 0, 523, 0, 134, 0, 30, 0, 5, 0, 1
20000000, 140774, 0, 919762, 0, 1605194, 0, 1876529, 0, 1962172, 0, 1997612, 0, 1974684, 0, 1865692, 0, 1698535, 0, 1484993, 0, 1244938, 0, 996821, 0, 759731, 0, 548596, 0, 376640, 0, 242870, 0, 147121, 0, 82086, 0, 42445, 0, 19942, 0, 8353, 0, 3122, 0, 1041, 0, 277, 0, 58, 0, 10, 0, 2
30000000, 210885, 0, 1379960, 0, 2408986, 0, 2813293, 0, 2943923, 0, 2997174, 0, 2960818, 0, 2798792, 0, 2548665, 0, 2227303, 0, 1865962, 0, 1495646, 0, 1139251, 0, 823325, 0, 565033, 0, 364238, 0, 220592, 0, 123041, 0, 63713, 0, 29929, 0, 12665, 0, 4729, 0, 1561, 0, 415, 0, 86, 0, 13, 0, 2
40000000, 281514, 0, 1839887, 0, 3211430, 0, 3750560, 0, 3924759, 0, 3995508, 0, 3948455, 0, 3733412, 0, 3398116, 0, 2970310, 0, 2488088, 0, 1992682, 0, 1519340, 0, 1098494, 0, 753450, 0, 485406, 0, 293619, 0, 164034, 0, 84864, 0, 39981, 0, 16932, 0, 6342, 0, 2124, 0, 554, 0, 120, 0, 17, 0, 2
50000000, 352247, 0, 2300224, 0, 4014029, 0, 4688808, 0, 4907360, 0, 4992860, 0, 4934316, 0, 4666477, 0, 4248178, 0, 3711536, 0, 3111551, 0, 2490591, 0, 1899166, 0, 1372989, 0, 941600, 0, 606958, 0, 367118, 0, 205061, 0, 106194, 0, 50077, 0, 21260, 0, 7923, 0, 2636, 0, 672, 0, 146, 0, 21, 0, 2
60000000, 422684, 0, 2759416, 0, 4817710, 0, 5627993, 0, 5889498, 0, 5990327, 0, 5919635, 0, 5601075, 0, 5097307, 0, 4454221, 0, 3733319, 0, 2990197, 0, 2277763, 0, 1648290, 0, 1129297, 0, 728156, 0, 440140, 0, 246051, 0, 127381, 0, 60235, 0, 25566, 0, 9555, 0, 3162, 0, 825, 0, 169, 0, 26, 0, 2
70000000, 493178, 0, 3218328, 0, 5620291, 0, 6567010, 0, 6871696, 0, 6989637, 0, 6903215, 0, 6534066, 0, 5947177, 0, 5198254, 0, 4356436, 0, 3488138, 0, 2658107, 0, 1922668, 0, 1317941, 0, 849039, 0, 513105, 0, 287195, 0, 148174, 0, 70386, 0, 29848, 0, 11220, 0, 3670, 0, 986, 0, 205, 0, 28, 0, 2
80000000, 564311, 0, 3679473, 0, 6424066, 0, 7504546, 0, 7853204, 0, 7987563, 0, 7889715, 0, 7466513, 0, 6795544, 0, 5941326, 0, 4978302, 0, 3986550, 0, 3038013, 0, 2198131, 0, 1506498, 0, 969681, 0, 586042, 0, 328005, 0, 169604, 0, 80351, 0, 34111, 0, 12859, 0, 4189, 0, 1133, 0, 232, 0, 36, 0, 2
90000000, 634839, 0, 4138727, 0, 7227137, 0, 8441358, 0, 8834727, 0, 8986201, 0, 8875092, 0, 8399068, 0, 7645351, 0, 6684485, 0, 5601724, 0, 4485193, 0, 3418358, 0, 2473508, 0, 1694463, 0, 1090993, 0, 659054, 0, 369301, 0, 190713, 0, 90372, 0, 38415, 0, 14575, 0, 4747, 0, 1296, 0, 261, 0, 40, 0, 2
100000000, 705367, 0, 4598053, 0, 8030734, 0, 9380750, 0, 9816796, 0, 9983268, 0, 9860342, 0, 9331716, 0, 8493834, 0, 7428447, 0, 6223712, 0, 4983850, 0, 3798911, 0, 2748418, 0, 1882595, 0, 1212287, 0, 732266, 0, 410208, 0, 212033, 0, 100343, 0, 42771, 0, 16250, 0, 5290, 0, 1418, 0, 293, 0, 46, 0, 2
