runs, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52
2000, 14, 0, 82, 0, 141, 0, 197, 0, 207, 0, 195, 0, 220, 0, 194, 0, 170, 0, 138, 0, 123, 0, 94, 0, 97, 0, 39, 0, 34, 0, 22, 0, 14, 0, 10, 0, 2, 0, 4, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3000, 21, 0, 129, 0, 231, 0, 278, 0, 301, 0, 285, 0, 317, 0, 279, 0, 244, 0, 215, 0, 184, 0, 163, 0, 143, 0, 68, 0, 59, 0, 30, 0, 27, 0, 12, 0, 5, 0, 5, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4000, 30, 0, 167, 0, 315, 0, 369, 0, 392, 0, 389, 0, 431, 0, 373, 0, 318, 0, 293, 0, 253, 0, 207, 0, 184, 0, 88, 0, 74, 0, 40, 0, 37, 0, 19, 0, 10, 0, 6, 0, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
5000, 43, 0, 214, 0, 388, 0, 455, 0, 479, 0, 481, 0, 538, 0, 460, 0, 393, 0, 372, 0, 321, 0, 261, 0, 239, 0, 112, 0, 102, 0, 53, 0, 40, 0, 21, 0, 12, 0, 8, 0, 4, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
6000, 49, 0, 269, 0, 484, 0, 547, 0, 592, 0, 587, 0, 635, 0, 540, 0, 478, 0, 443, 0, 366, 0, 305, 0, 278, 0, 141, 0, 123, 0, 63, 0, 44, 0, 23, 0, 14, 0, 10, 0, 5, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
7000, 61, 0, 317, 0, 573, 0, 629, 0, 684, 0, 685, 0, 752, 0, 626, 0, 571, 0, 506, 0, 427, 0, 358, 0, 309, 0, 171, 0, 143, 0, 70, 0, 52, 0, 27, 0, 16, 0, 11, 0, 6, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
8000, 64, 0, 370, 0, 662, 0, 719, 0, 779, 0, 797, 0, 849, 0, 728, 0, 669, 0, 578, 0, 477, 0, 406, 0, 342, 0, 194, 0, 162, 0, 78, 0, 55, 0, 30, 0, 18, 0, 11, 0, 6, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
9000, 77, 0, 421, 0, 749, 0, 810, 0, 880, 0, 905, 0, 955, 0, 817, 0, 752, 0, 649, 0, 532, 0, 447, 0, 370, 0, 221, 0, 186, 0, 94, 0, 60, 0, 31, 0, 20, 0, 12, 0, 6, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
10000, 82, 0, 469, 0, 836, 0, 899, 0, 972, 0, 1001, 0, 1059, 0, 907, 0, 833, 0, 750, 0, 590, 0, 489, 0, 409, 0, 242, 0, 210, 0, 107, 0, 66, 0, 34, 0, 21, 0, 12, 0, 6, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
20000, 167, 0, 932, 0, 1635, 0, 1820, 0, 1920, 0, 1941, 0, 2047, 0, 1829, 0, 1675, 0, 1516, 0, 1220, 0, 1018, 0, 796, 0, 517, 0, 419, 0, 232, 0, 158, 0, 74, 0, 41, 0, 25, 0, 11, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
30000, 249, 0, 1376, 0, 2497, 0, 2761, 0, 2813, 0, 2983, 0, 3006, 0, 2759, 0, 2493, 0, 2230, 0, 1871, 0, 1554, 0, 1204, 0, 777, 0, 607, 0, 343, 0, 235, 0, 119, 0, 59, 0, 40, 0, 13, 0, 8, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0
40000, 326, 0, 1838, 0, 3317, 0, 3708, 0, 3807, 0, 3948, 0, 4024, 0, 3641, 0, 3378, 0, 2970, 0, 2485, 0, 2069, 0, 1550, 0, 1023, 0, 816, 0, 483, 0, 300, 0, 160, 0, 75, 0, 51, 0, 17, 0, 10, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0
50000, 398, 0, 2315, 0, 4097, 0, 4668, 0, 4807, 0, 4971, 0, 4978, 0, 4577, 0, 4212, 0, 3698, 0, 3085, 0, 2588, 0, 1943, 0, 1301, 0, 1000, 0, 607, 0, 375, 0, 194, 0, 90, 0, 57, 0, 23, 0, 12, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0
60000, 476, 0, 2751, 0, 4905, 0, 5636, 0, 5825, 0, 5974, 0, 5931, 0, 5537, 0, 5048, 0, 4448, 0, 3684, 0, 3051, 0, 2330, 0, 1566, 0, 1188, 0, 746, 0, 445, 0, 237, 0, 111, 0, 66, 0, 28, 0, 12, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0
70000, 536, 0, 3183, 0, 5698, 0, 6628, 0, 6803, 0, 6940, 0, 6933, 0, 6469, 0, 5884, 0, 5213, 0, 4293, 0, 3563, 0, 2716, 0, 1828, 0, 1405, 0, 878, 0, 499, 0, 271, 0, 133, 0, 72, 0, 36, 0, 13, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0
80000, 615, 0, 3608, 0, 6522, 0, 7553, 0, 7748, 0, 7963, 0, 7898, 0, 7436, 0, 6715, 0, 5929, 0, 4902, 0, 4104, 0, 3130, 0, 2096, 0, 1593, 0, 1022, 0, 564, 0, 309, 0, 148, 0, 82, 0, 42, 0, 15, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0
90000, 681, 0, 4047, 0, 7354, 0, 8464, 0, 8722, 0, 8957, 0, 8894, 0, 8364, 0, 7556, 0, 6694, 0, 5487, 0, 4621, 0, 3527, 0, 2393, 0, 1777, 0, 1144, 0, 638, 0, 345, 0, 175, 0, 91, 0, 46, 0, 17, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0
100000, 752, 0, 4473, 0, 8143, 0, 9372, 0, 9681, 0, 10025, 0, 9922, 0, 9303, 0, 8353, 0, 7428, 0, 6124, 0, 5147, 0, 3906, 0, 2660, 0, 1969, 0, 1278, 0, 691, 0, 385, 0, 203, 0, 104, 0, 52, 0, 18, 0, 8, 0, 3, 0, 0, 0, 0, 0, 0
200000, 1422, 0, 9131, 0, 16003, 0, 18719, 0, 19327, 0, 20077, 0, 19962, 0, 18685, 0, 16951, 0, 15022, 0, 12333, 0, 10087, 0, 7710, 0, 5355, 0, 3894, 0, 2420, 0, 1360, 0, 791, 0, 415, 0, 186, 0, 100, 0, 30, 0, 14, 0, 5, 0, 1, 0, 0, 0, 0
300000, 2112, 0, 13705, 0, 24051, 0, 28168, 0, 29315, 0, 29961, 0, 29821, 0, 27934, 0, 25450, 0, 22529, 0, 18554, 0, 15080, 0, 11510, 0, 8042, 0, 5743, 0, 3617, 0, 2084, 0, 1192, 0, 630, 0, 292, 0, 136, 0, 51, 0, 17, 0, 5, 0, 1, 0, 0, 0, 0
400000, 2828, 0, 18420, 0, 32099, 0, 37687, 0, 38940, 0, 39932, 0, 39717, 0, 37189, 0, 33888, 0, 29943, 0, 24878, 0, 20051, 0, 15317, 0, 10779, 0, 7638, 0, 4831, 0, 2784, 0, 1581, 0, 829, 0, 392, 0, 184, 0, 67, 0, 20, 0, 5, 0, 1, 0, 0, 0, 0
500000, 3564, 0, 22961, 0, 40457, 0, 47073, 0, 48767, 0, 49849, 0, 49517, 0, 46446, 0, 42213, 0, 37486, 0, 31100, 0, 25039, 0, 19138, 0, 13532, 0, 9434, 0, 6071, 0, 3508, 0, 1989, 0, 1043, 0, 481, 0, 221, 0, 80, 0, 24, 0, 6, 0, 1, 0, 0, 0, 0
600000, 4263, 0, 27517, 0, 48344, 0, 56730, 0, 58626, 0, 59711, 0, 59482, 0, 55714, 0, 50664, 0, 44805, 0, 37331, 0, 29991, 0, 22954, 0, 16279, 0, 11313, 0, 7363, 0, 4272, 0, 2407, 0, 1267, 0, 570, 0, 266, 0, 93, 0, 31, 0, 6, 0, 1, 0, 0, 0, 0
700000, 5007, 0, 32107, 0, 56518, 0, 65963, 0, 68515, 0, 69649, 0, 69354, 0, 65017, 0, 59181, 0, 52128, 0, 43687, 0, 35046, 0, 26644, 0, 18975, 0, 13184, 0, 8549, 0, 5043, 0, 2823, 0, 1481, 0, 662, 0, 312, 0, 114, 0, 33, 0, 7, 0, 1, 0, 0, 0, 0
800000, 5706, 0, 36695, 0, 64511, 0, 75344, 0, 78460, 0, 79630, 0, 79240, 0, 74218, 0, 67810, 0, 59478, 0, 49877, 0, 40021, 0, 30430, 0, 21803, 0, 15081, 0, 9754, 0, 5743, 0, 3208, 0, 1688, 0, 772, 0, 355, 0, 133, 0, 34, 0, 8, 0, 1, 0, 0, 0, 0
900000, 6408, 0, 41340, 0, 72447, 0, 84781, 0, 88373, 0, 89515, 0, 89104, 0, 83558, 0, 76294, 0, 66923, 0, 56090, 0, 45011, 0, 34158, 0, 24620, 0, 16960, 0, 10975, 0, 6475, 0, 3619, 0, 1906, 0, 865, 0, 388, 0, 144, 0, 37, 0, 8, 0, 1, 0, 0, 0, 0
1000000, 7142, 0, 46000, 0, 80483, 0, 94035, 0, 98201, 0, 99580, 0, 98988, 0, 92853, 0, 84862, 0, 74286, 0, 62362, 0, 50020, 0, 37911, 0, 27342, 0, 18833, 0, 12139, 0, 7196, 0, 4038, 0, 2108, 0, 980, 0, 435, 0, 155, 0, 41, 0, 9, 0, 1, 0, 0, 0, 0
2000000, 14340, 0, 91936, 0, 160510, 0, 187756, 0, 196779, 0, 199414, 0, 197883, 0, 186130, 0, 169271, 0, 148426, 0, 124588, 0, 100103, 0, 76188, 0, 54837, 0, 37590, 0, 24210, 0, 14480, 0, 8097, 0, 4182, 0, 1996, 0, 865, 0, 301, 0, 89, 0, 25, 0, 4, 0, 0, 0, 0
3000000, 21376, 0, 138044, 0, 240623, 0, 281508, 0, 295264, 0, 299018, 0, 296268, 0, 279219, 0, 254286, 0, 222860, 0, 186927, 0, 149844, 0, 114064, 0, 82552, 0, 56700, 0, 36235, 0, 21868, 0, 12208, 0, 6221, 0, 3010, 0, 1262, 0, 454, 0, 142, 0, 42, 0, 5, 0, 0, 0, 0
4000000, 28557, 0, 184097, 0, 321072, 0, 375396, 0, 393624, 0, 398973, 0, 394801, 0, 372227, 0, 338653, 0, 296873, 0, 249361, 0, 199702, 0, 152213, 0, 110189, 0, 75528, 0, 48550, 0, 29013, 0, 16328, 0, 8316, 0, 3965, 0, 1699, 0, 608, 0, 194, 0, 54, 0, 6, 0, 0, 0, 1
5000000, 35650, 0, 230298, 0, 401396, 0, 468602, 0, 492184, 0, 498949, 0, 492731, 0, 465596, 0, 423947, 0, 371087, 0, 311659, 0, 249397, 0, 190459, 0, 137608, 0, 94303, 0, 60601, 0, 36424, 0, 20535, 0, 10400, 0, 4987, 0, 2109, 0, 760, 0, 236, 0, 67, 0, 13, 0, 1, 0, 1
6000000, 42791, 0, 275748, 0, 481846, 0, 562598, 0, 590081, 0, 599464, 0, 591398, 0, 558828, 0, 508682, 0, 445147, 0, 373975, 0, 299258, 0, 228307, 0, 165109, 0, 113230, 0, 72845, 0, 43721, 0, 24631, 0, 12459, 0, 6002, 0, 2561, 0, 924, 0, 297, 0, 79, 0, 16, 0, 2, 0, 1
7000000, 49947, 0, 321735, 0, 562332, 0, 656172, 0, 688131, 0, 699614, 0, 689991, 0, 651345, 0, 593351, 0, 519659, 0, 436140, 0, 349129, 0, 266399, 0, 192969, 0, 132152, 0, 84915, 0, 51098, 0, 28732, 0, 14576, 0, 7049, 0, 3001, 0, 1097, 0, 348, 0, 96, 0, 19, 0, 2, 0, 1
8000000, 57094, 0, 367619, 0, 642629, 0, 750061, 0, 785987, 0, 799448, 0, 788897, 0, 744965, 0, 678291, 0, 593696, 0, 498641, 0, 398713, 0, 304384, 0, 220452, 0, 151077, 0, 96982, 0, 58282, 0, 32894, 0, 16662, 0, 8065, 0, 3401, 0, 1234, 0, 393, 0, 108, 0, 21, 0, 3, 0, 1
9000000, 64105, 0, 413645, 0, 722634, 0, 843996, 0, 884436, 0, 899462, 0, 887613, 0, 838463, 0, 763287, 0, 667916, 0, 560660, 0, 448665, 0, 341887, 0, 247752, 0, 169819, 0, 109158, 0, 65738, 0, 36995, 0, 18858, 0, 9088, 0, 3828, 0, 1385, 0, 460, 0, 121, 0, 24, 0, 4, 0, 1
10000000, 71198, 0, 459886, 0, 802872, 0, 937875, 0, 982709, 0, 999173, 0, 985921, 0, 931600, 0, 847995, 0, 742627, 0, 622720, 0, 498255, 0, 380087, 0, 275316, 0, 188511, 0, 121300, 0, 73161, 0, 41211, 0, 20945, 0, 10132, 0, 4280, 0, 1552, 0, 505, 0, 137, 0, 26, 0, 5, 0, 1
