runs, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52
40000, 269, 0, 1885, 0, 3125, 0, 3766, 0, 3926, 0, 4101, 0, 4051, 0, 3605, 0, 3396, 0, 3049, 0, 2513, 0, 1905, 0, 1480, 0, 1085, 0, 749, 0, 483, 0, 298, 0, 141, 0, 89, 0, 47, 0, 22, 0, 13, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
50000, 344, 0, 2296, 0, 3943, 0, 4732, 0, 4851, 0, 5075, 0, 5087, 0, 4534, 0, 4256, 0, 3800, 0, 3139, 0, 2411, 0, 1898, 0, 1368, 0, 939, 0, 586, 0, 366, 0, 175, 0, 105, 0, 54, 0, 25, 0, 14, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
60000, 424, 0, 2757, 0, 4749, 0, 5712, 0, 5838, 0, 6101, 0, 6062, 0, 5431, 0, 5085, 0, 4517, 0, 3785, 0, 2898, 0, 2258, 0, 1665, 0, 1144, 0, 697, 0, 427, 0, 215, 0, 117, 0, 62, 0, 35, 0, 18, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
70000, 496, 0, 3235, 0, 5547, 0, 6636, 0, 6851, 0, 7085, 0, 7020, 0, 6394, 0, 6020, 0, 5235, 0, 4365, 0, 3417, 0, 2597, 0, 1932, 0, 1330, 0, 813, 0, 492, 0, 253, 0, 143, 0, 73, 0, 41, 0, 20, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0
80000, 565, 0, 3696, 0, 6350, 0, 7562, 0, 7852, 0, 8082, 0, 7980, 0, 7335, 0, 6872, 0, 6043, 0, 4981, 0, 3892, 0, 3002, 0, 2197, 0, 1524, 0, 909, 0, 543, 0, 295, 0, 162, 0, 86, 0, 45, 0, 21, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0
90000, 632, 0, 4123, 0, 7123, 0, 8516, 0, 8820, 0, 9097, 0, 8963, 0, 8296, 0, 7746, 0, 6803, 0, 5574, 0, 4406, 0, 3375, 0, 2468, 0, 1746, 0, 1027, 0, 608, 0, 331, 0, 177, 0, 92, 0, 49, 0, 22, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0
100000, 711, 0, 4606, 0, 7932, 0, 9503, 0, 9833, 0, 10040, 0, 9890, 0, 9263, 0, 8558, 0, 7569, 0, 6213, 0, 4873, 0, 3750, 0, 2742, 0, 1948, 0, 1144, 0, 672, 0, 377, 0, 190, 0, 101, 0, 52, 0, 26, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0
200000, 1429, 0, 9193, 0, 15998, 0, 18908, 0, 19628, 0, 20072, 0, 19668, 0, 18610, 0, 17097, 0, 14983, 0, 12425, 0, 9882, 0, 7591, 0, 5426, 0, 3815, 0, 2323, 0, 1397, 0, 811, 0, 400, 0, 195, 0, 92, 0, 45, 0, 10, 0, 2, 0, 0, 0, 0, 0, 0
300000, 2139, 0, 13804, 0, 24086, 0, 28074, 0, 29582, 0, 30036, 0, 29580, 0, 27964, 0, 25524, 0, 22436, 0, 18664, 0, 14852, 0, 11349, 0, 8193, 0, 5675, 0, 3533, 0, 2137, 0, 1246, 0, 596, 0, 312, 0, 140, 0, 55, 0, 19, 0, 4, 0, 0, 0, 0, 0, 0
400000, 2810, 0, 18411, 0, 32075, 0, 37558, 0, 39334, 0, 39912, 0, 39541, 0, 37219, 0, 34104, 0, 29766, 0, 24843, 0, 19835, 0, 15226, 0, 10985, 0, 7573, 0, 4763, 0, 2868, 0, 1653, 0, 801, 0, 429, 0, 190, 0, 73, 0, 25, 0, 6, 0, 0, 0, 0, 0, 0
500000, 3509, 0, 22913, 0, 40094, 0, 47071, 0, 49187, 0, 50003, 0, 49483, 0, 46490, 0, 42479, 0, 37145, 0, 31160, 0, 24825, 0, 19005, 0, 13760, 0, 9402, 0, 5948, 0, 3586, 0, 2051, 0, 1011, 0, 520, 0, 227, 0, 94, 0, 28, 0, 9, 0, 0, 0, 0, 0, 0
600000, 4237, 0, 27452, 0, 48164, 0, 56401, 0, 58881, 0, 60011, 0, 59364, 0, 55858, 0, 51042, 0, 44666, 0, 37380, 0, 29691, 0, 22772, 0, 16541, 0, 11314, 0, 7168, 0, 4298, 0, 2491, 0, 1221, 0, 625, 0, 271, 0, 109, 0, 32, 0, 11, 0, 0, 0, 0, 0, 0
700000, 4962, 0, 32011, 0, 56288, 0, 65777, 0, 68628, 0, 69906, 0, 69192, 0, 65110, 0, 59571, 0, 52151, 0, 43617, 0, 34722, 0, 26531, 0, 19361, 0, 13138, 0, 8437, 0, 5036, 0, 2893, 0, 1448, 0, 727, 0, 317, 0, 131, 0, 33, 0, 13, 0, 0, 0, 0, 0, 0
800000, 5682, 0, 36499, 0, 64287, 0, 75203, 0, 78382, 0, 79843, 0, 78971, 0, 74407, 0, 68119, 0, 59538, 0, 49974, 0, 39869, 0, 30312, 0, 22070, 0, 15065, 0, 9656, 0, 5808, 0, 3309, 0, 1627, 0, 824, 0, 355, 0, 146, 0, 40, 0, 14, 0, 0, 0, 0, 0, 0
900000, 6368, 0, 41076, 0, 72310, 0, 84500, 0, 88140, 0, 89857, 0, 88943, 0, 83718, 0, 76597, 0, 66980, 0, 56237, 0, 44844, 0, 34188, 0, 24775, 0, 17027, 0, 10814, 0, 6512, 0, 3732, 0, 1836, 0, 931, 0, 397, 0, 160, 0, 43, 0, 14, 0, 1, 0, 0, 0, 0
1000000, 7139, 0, 45707, 0, 80333, 0, 93856, 0, 97971, 0, 99818, 0, 98693, 0, 93034, 0, 85036, 0, 74370, 0, 62497, 0, 49880, 0, 38021, 0, 27513, 0, 18907, 0, 12083, 0, 7240, 0, 4172, 0, 2039, 0, 1014, 0, 430, 0, 179, 0, 52, 0, 15, 0, 1, 0, 0, 0, 0
2000000, 14092, 0, 91798, 0, 160626, 0, 187472, 0, 196710, 0, 199732, 0, 197324, 0, 186821, 0, 169653, 0, 148036, 0, 124629, 0, 99810, 0, 75938, 0, 54859, 0, 37973, 0, 24323, 0, 14484, 0, 8317, 0, 4092, 0, 1967, 0, 845, 0, 352, 0, 110, 0, 33, 0, 4, 0, 0, 0, 0
3000000, 21000, 0, 137948, 0, 241082, 0, 281446, 0, 294223, 0, 298951, 0, 296119, 0, 280002, 0, 254700, 0, 222392, 0, 187274, 0, 149931, 0, 113758, 0, 82352, 0, 56738, 0, 36683, 0, 21766, 0, 12397, 0, 6205, 0, 3026, 0, 1295, 0, 484, 0, 173, 0, 50, 0, 5, 0, 0, 0, 0
4000000, 28027, 0, 183836, 0, 320976, 0, 375363, 0, 392943, 0, 398899, 0, 394283, 0, 374155, 0, 339373, 0, 296449, 0, 249247, 0, 199442, 0, 151794, 0, 109864, 0, 75509, 0, 49102, 0, 29001, 0, 16650, 0, 8339, 0, 4063, 0, 1743, 0, 650, 0, 221, 0, 62, 0, 7, 0, 2, 0, 0
5000000, 35079, 0, 229707, 0, 401489, 0, 469359, 0, 491283, 0, 498772, 0, 492886, 0, 467473, 0, 424317, 0, 370560, 0, 311187, 0, 249132, 0, 189693, 0, 137300, 0, 94329, 0, 61471, 0, 36322, 0, 20788, 0, 10491, 0, 5064, 0, 2142, 0, 806, 0, 267, 0, 70, 0, 11, 0, 2, 0, 0
6000000, 42159, 0, 275544, 0, 482028, 0, 563308, 0, 589777, 0, 598407, 0, 591781, 0, 560565, 0, 508988, 0, 444886, 0, 373244, 0, 299116, 0, 227774, 0, 164717, 0, 113129, 0, 73498, 0, 43589, 0, 24837, 0, 12599, 0, 6090, 0, 2577, 0, 968, 0, 313, 0, 92, 0, 12, 0, 2, 0, 0
7000000, 49190, 0, 321535, 0, 562297, 0, 657115, 0, 688222, 0, 698238, 0, 690551, 0, 653689, 0, 594399, 0, 519186, 0, 435230, 0, 348780, 0, 265759, 0, 192220, 0, 131892, 0, 85508, 0, 50793, 0, 28919, 0, 14757, 0, 7101, 0, 3008, 0, 1126, 0, 367, 0, 102, 0, 14, 0, 2, 0, 0
8000000, 56376, 0, 367682, 0, 642867, 0, 750680, 0, 786525, 0, 798390, 0, 789098, 0, 747034, 0, 679441, 0, 593639, 0, 497348, 0, 398259, 0, 303753, 0, 219236, 0, 150743, 0, 97557, 0, 58122, 0, 32994, 0, 16926, 0, 8079, 0, 3396, 0, 1297, 0, 426, 0, 111, 0, 19, 0, 2, 0, 0
9000000, 63364, 0, 413250, 0, 723639, 0, 844690, 0, 884611, 0, 898174, 0, 887941, 0, 840863, 0, 764521, 0, 667649, 0, 559360, 0, 447804, 0, 341469, 0, 246691, 0, 169621, 0, 109739, 0, 65507, 0, 37107, 0, 19001, 0, 9134, 0, 3797, 0, 1439, 0, 477, 0, 129, 0, 21, 0, 2, 0, 0
10000000, 70464, 0, 459144, 0, 803922, 0, 938251, 0, 982803, 0, 998060, 0, 986145, 0, 934567, 0, 849205, 0, 741716, 0, 621875, 0, 497826, 0, 379411, 0, 274417, 0, 188550, 0, 121864, 0, 72929, 0, 41143, 0, 21147, 0, 10083, 0, 4200, 0, 1588, 0, 527, 0, 140, 0, 21, 0, 2, 0, 0
20000000, 141278, 0, 918632, 0, 1605696, 0, 1875948, 0, 1964909, 0, 1996646, 0, 1972053, 0, 1867845, 0, 1700474, 0, 1484115, 0, 1244578, 0, 996124, 0, 759402, 0, 549488, 0, 376455, 0, 243057, 0, 146014, 0, 82067, 0, 42154, 0, 20098, 0, 8435, 0, 3163, 0, 1028, 0, 283, 0, 50, 0, 7, 0, 1
30000000, 211793, 0, 1378747, 0, 2407444, 0, 2814122, 0, 2946572, 0, 2993525, 0, 2956794, 0, 2801922, 0, 2549861, 0, 2228481, 0, 1866785, 0, 1493827, 0, 1140695, 0, 824244, 0, 564429, 0, 364903, 0, 219291, 0, 123220, 0, 63426, 0, 30280, 0, 12781, 0, 4819, 0, 1510, 0, 437, 0, 77, 0, 14, 0, 1
40000000, 282375, 0, 1838041, 0, 3210951, 0, 3752199, 0, 3927515, 0, 3993837, 0, 3941844, 0, 3734942, 0, 3400578, 0, 2971457, 0, 2489072, 0, 1990852, 0, 1520427, 0, 1099266, 0, 752537, 0, 486469, 0, 292305, 0, 164210, 0, 84667, 0, 40238, 0, 17043, 0, 6420, 0, 2019, 0, 612, 0, 108, 0, 15, 0, 1
50000000, 352719, 0, 2297502, 0, 4013209, 0, 4690306, 0, 4910366, 0, 4993151, 0, 4928206, 0, 4666746, 0, 4250049, 0, 3713991, 0, 3111774, 0, 2489386, 0, 1900980, 0, 1373173, 0, 941276, 0, 607829, 0, 365821, 0, 204932, 0, 105768, 0, 49934, 0, 21314, 0, 8077, 0, 2573, 0, 760, 0, 138, 0, 19, 0, 1
60000000, 423309, 0, 2757185, 0, 4813999, 0, 5629980, 0, 5894288, 0, 5991557, 0, 5914697, 0, 5598390, 0, 5099683, 0, 4456261, 0, 3733859, 0, 2987109, 0, 2281008, 0, 1648185, 0, 1129648, 0, 728803, 0, 439134, 0, 246136, 0, 127238, 0, 59839, 0, 25737, 0, 9725, 0, 3141, 0, 894, 0, 170, 0, 23, 0, 2
70000000, 493776, 0, 3216569, 0, 5617787, 0, 6566535, 0, 6876495, 0, 6988975, 0, 6900712, 0, 6531857, 0, 5948977, 0, 5198544, 0, 4356922, 0, 3485092, 0, 2661133, 0, 1924595, 0, 1317542, 0, 850142, 0, 512442, 0, 287225, 0, 148668, 0, 69935, 0, 29841, 0, 11299, 0, 3657, 0, 1053, 0, 197, 0, 28, 0, 2
80000000, 564429, 0, 3676098, 0, 6419644, 0, 7504178, 0, 7858608, 0, 7986637, 0, 7886818, 0, 7465416, 0, 6798165, 0, 5941861, 0, 4979106, 0, 3983947, 0, 3040927, 0, 2199731, 0, 1505295, 0, 971829, 0, 586030, 0, 328348, 0, 170209, 0, 80093, 0, 34102, 0, 12884, 0, 4200, 0, 1190, 0, 219, 0, 34, 0, 2
90000000, 634946, 0, 4135714, 0, 7222255, 0, 8442031, 0, 8840754, 0, 8986387, 0, 8871643, 0, 8399312, 0, 7647341, 0, 6684384, 0, 5601486, 0, 4482356, 0, 3420299, 0, 2474565, 0, 1694072, 0, 1093257, 0, 659267, 0, 369258, 0, 191355, 0, 90095, 0, 38367, 0, 14505, 0, 4724, 0, 1330, 0, 254, 0, 41, 0, 2
100000000, 705789, 0, 4595176, 0, 8024854, 0, 9380879, 0, 9823634, 0, 9985911, 0, 9857575, 0, 9330825, 0, 8496844, 0, 7427496, 0, 6222756, 0, 4981172, 0, 3799600, 0, 2749225, 0, 1882526, 0, 1214629, 0, 732208, 0, 410362, 0, 212506, 0, 100059, 0, 42722, 0, 16195, 0, 5235, 0, 1495, 0, 281, 0, 44, 0, 2
