runs, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52
200, 1, 0, 7, 0, 12, 0, 24, 0, 18, 0, 13, 0, 16, 0, 25, 0, 18, 0, 11, 0, 11, 0, 12, 0, 10, 0, 7, 0, 4, 0, 3, 0, 4, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
210, 1, 0, 9, 0, 12, 0, 25, 0, 18, 0, 15, 0, 16, 0, 26, 0, 18, 0, 12, 0, 11, 0, 12, 0, 11, 0, 8, 0, 5, 0, 3, 0, 4, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
220, 1, 0, 9, 0, 12, 0, 25, 0, 18, 0, 16, 0, 16, 0, 30, 0, 19, 0, 13, 0, 12, 0, 13, 0, 12, 0, 8, 0, 5, 0, 3, 0, 4, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
230, 1, 0, 9, 0, 12, 0, 27, 0, 18, 0, 16, 0, 16, 0, 31, 0, 20, 0, 16, 0, 13, 0, 14, 0, 12, 0, 9, 0, 5, 0, 3, 0, 4, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
240, 1, 0, 10, 0, 12, 0, 27, 0, 19, 0, 18, 0, 18, 0, 32, 0, 20, 0, 16, 0, 15, 0, 15, 0, 12, 0, 9, 0, 5, 0, 3, 0, 4, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
250, 1, 0, 12, 0, 13, 0, 29, 0, 19, 0, 21, 0, 19, 0, 32, 0, 21, 0, 16, 0, 15, 0, 15, 0, 12, 0, 9, 0, 5, 0, 3, 0, 4, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
260, 1, 0, 12, 0, 13, 0, 31, 0, 20, 0, 22, 0, 20, 0, 32, 0, 21, 0, 18, 0, 17, 0, 15, 0, 12, 0, 9, 0, 6, 0, 3, 0, 4, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
270, 1, 0, 12, 0, 13, 0, 31, 0, 22, 0, 25, 0, 20, 0, 32, 0, 22, 0, 19, 0, 17, 0, 15, 0, 13, 0, 10, 0, 6, 0, 4, 0, 4, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
280, 1, 0, 12, 0, 15, 0, 31, 0, 23, 0, 25, 0, 22, 0, 33, 0, 23, 0, 19, 0, 17, 0, 15, 0, 15, 0, 10, 0, 7, 0, 4, 0, 4, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
290, 2, 0, 12, 0, 15, 0, 32, 0, 23, 0, 28, 0, 25, 0, 34, 0, 24, 0, 19, 0, 17, 0, 15, 0, 15, 0, 10, 0, 7, 0, 4, 0, 4, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300, 2, 0, 12, 0, 15, 0, 33, 0, 24, 0, 30, 0, 27, 0, 35, 0, 25, 0, 19, 0, 19, 0, 15, 0, 15, 0, 10, 0, 7, 0, 4, 0, 4, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
310, 2, 0, 12, 0, 15, 0, 35, 0, 27, 0, 30, 0, 30, 0, 36, 0, 25, 0, 19, 0, 19, 0, 15, 0, 16, 0, 10, 0, 7, 0, 4, 0, 4, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
320, 2, 0, 12, 0, 16, 0, 36, 0, 27, 0, 30, 0, 30, 0, 38, 0, 27, 0, 20, 0, 20, 0, 16, 0, 16, 0, 10, 0, 7, 0, 4, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
330, 2, 0, 12, 0, 16, 0, 36, 0, 29, 0, 34, 0, 31, 0, 39, 0, 27, 0, 21, 0, 20, 0, 16, 0, 17, 0, 10, 0, 7, 0, 4, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
340, 2, 0, 12, 0, 19, 0, 36, 0, 30, 0, 34, 0, 31, 0, 39, 0, 29, 0, 21, 0, 22, 0, 16, 0, 18, 0, 11, 0, 7, 0, 4, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
350, 2, 0, 12, 0, 19, 0, 37, 0, 32, 0, 34, 0, 32, 0, 39, 0, 30, 0, 22, 0, 23, 0, 17, 0, 19, 0, 12, 0, 7, 0, 4, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
360, 2, 0, 12, 0, 19, 0, 38, 0, 33, 0, 35, 0, 33, 0, 39, 0, 31, 0, 24, 0, 24, 0, 19, 0, 19, 0, 12, 0, 7, 0, 4, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
370, 2, 0, 12, 0, 21, 0, 39, 0, 34, 0, 37, 0, 34, 0, 41, 0, 31, 0, 24, 0, 24, 0, 20, 0, 19, 0, 12, 0, 7, 0, 4, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
380, 2, 0, 14, 0, 21, 0, 40, 0, 35, 0, 37, 0, 35, 0, 41, 0, 32, 0, 25, 0, 24, 0, 21, 0, 19, 0, 13, 0, 7, 0, 5, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
390, 2, 0, 15, 0, 21, 0, 40, 0, 37, 0, 38, 0, 37, 0, 41, 0, 32, 0, 27, 0, 25, 0, 21, 0, 19, 0, 13, 0, 8, 0, 5, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
400, 2, 0, 16, 0, 24, 0, 41, 0, 37, 0, 39, 0, 37, 0, 43, 0, 32, 0, 28, 0, 25, 0, 21, 0, 19, 0, 13, 0, 9, 0, 5, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
410, 2, 0, 16, 0, 25, 0, 41, 0, 39, 0, 42, 0, 38, 0, 44, 0, 32, 0, 29, 0, 25, 0, 22, 0, 19, 0, 13, 0, 9, 0, 5, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
420, 2, 0, 16, 0, 27, 0, 43, 0, 39, 0, 43, 0, 39, 0, 46, 0, 32, 0, 29, 0, 26, 0, 22, 0, 19, 0, 13, 0, 10, 0, 5, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
430, 2, 0, 17, 0, 29, 0, 44, 0, 39, 0, 44, 0, 39, 0, 48, 0, 33, 0, 31, 0, 26, 0, 22, 0, 19, 0, 13, 0, 10, 0, 5, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
440, 2, 0, 17, 0, 30, 0, 44, 0, 40, 0, 45, 0, 39, 0, 49, 0, 36, 0, 32, 0, 26, 0, 22, 0, 19, 0, 14, 0, 10, 0, 6, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
450, 2, 0, 18, 0, 30, 0, 44, 0, 41, 0, 46, 0, 41, 0, 49, 0, 37, 0, 34, 0, 27, 0, 22, 0, 20, 0, 14, 0, 10, 0, 6, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
460, 2, 0, 18, 0, 31, 0, 45, 0, 42, 0, 47, 0, 43, 0, 49, 0, 37, 0, 35, 0, 28, 0, 22, 0, 21, 0, 14, 0, 11, 0, 6, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
470, 2, 0, 18, 0, 32, 0, 48, 0, 44, 0, 47, 0, 43, 0, 51, 0, 38, 0, 36, 0, 28, 0, 22, 0, 21, 0, 14, 0, 11, 0, 6, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
480, 2, 0, 18, 0, 33, 0, 49, 0, 47, 0, 48, 0, 43, 0, 52, 0, 39, 0, 38, 0, 28, 0, 22, 0, 21, 0, 14, 0, 11, 0, 6, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
490, 2, 0, 18, 0, 33, 0, 49, 0, 47, 0, 50, 0, 47, 0, 54, 0, 41, 0, 38, 0, 28, 0, 22, 0, 21, 0, 14, 0, 11, 0, 6, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
500, 2, 0, 19, 0, 33, 0, 49, 0, 48, 0, 51, 0, 47, 0, 56, 0, 42, 0, 40, 0, 28, 0, 22, 0, 21, 0, 15, 0, 11, 0, 7, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
510, 2, 0, 19, 0, 34, 0, 50, 0, 48, 0, 52, 0, 49, 0, 58, 0, 43, 0, 42, 0, 28, 0, 22, 0, 21, 0, 15, 0, 11, 0, 7, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
520, 2, 0, 20, 0, 34, 0, 52, 0, 50, 0, 55, 0, 49, 0, 58, 0, 43, 0, 43, 0, 29, 0, 22, 0, 21, 0, 15, 0, 11, 0, 7, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
530, 2, 0, 20, 0, 36, 0, 52, 0, 51, 0, 55, 0, 50, 0, 58, 0, 45, 0, 44, 0, 29, 0, 23, 0, 21, 0, 15, 0, 11, 0, 8, 0, 4, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
540, 2, 0, 20, 0, 37, 0, 53, 0, 52, 0, 55, 0, 50, 0, 59, 0, 47, 0, 46, 0, 29, 0, 24, 0, 21, 0, 15, 0, 11, 0, 9, 0, 4, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
550, 2, 0, 20, 0, 37, 0, 54, 0, 52, 0, 56, 0, 50, 0, 60, 0, 48, 0, 48, 0, 29, 0, 26, 0, 21, 0, 16, 0, 11, 0, 10, 0, 4, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
560, 2, 0, 20, 0, 38, 0, 54, 0, 54, 0, 56, 0, 51, 0, 62, 0, 50, 0, 50, 0, 29, 0, 26, 0, 21, 0, 16, 0, 11, 0, 10, 0, 4, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
570, 2, 0, 20, 0, 40, 0, 55, 0, 55, 0, 57, 0, 52, 0, 63, 0, 51, 0, 51, 0, 29, 0, 26, 0, 22, 0, 16, 0, 11, 0, 10, 0, 4, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
580, 2, 0, 20, 0, 42, 0, 55, 0, 56, 0, 58, 0, 52, 0, 64, 0, 53, 0, 51, 0, 31, 0, 26, 0, 23, 0, 16, 0, 11, 0, 10, 0, 4, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
590, 2, 0, 20, 0, 42, 0, 55, 0, 57, 0, 59, 0, 54, 0, 64, 0, 55, 0, 52, 0, 31, 0, 27, 0, 24, 0, 16, 0, 11, 0, 11, 0, 4, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
600, 2, 0, 20, 0, 42, 0, 57, 0, 58, 0, 60, 0, 56, 0, 64, 0, 57, 0, 53, 0, 31, 0, 27, 0, 24, 0, 16, 0, 12, 0, 11, 0, 4, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
610, 2, 0, 20, 0, 43, 0, 58, 0, 58, 0, 63, 0, 56, 0, 65, 0, 57, 0, 54, 0, 33, 0, 28, 0, 24, 0, 16, 0, 12, 0, 11, 0, 4, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
620, 2, 0, 21, 0, 43, 0, 59, 0, 59, 0, 63, 0, 58, 0, 65, 0, 62, 0, 54, 0, 33, 0, 28, 0, 24, 0, 16, 0, 12, 0, 11, 0, 4, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
630, 2, 0, 21, 0, 44, 0, 63, 0, 59, 0, 65, 0, 58, 0, 65, 0, 63, 0, 54, 0, 34, 0, 28, 0, 24, 0, 17, 0, 12, 0, 11, 0, 4, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
640, 2, 0, 22, 0, 46, 0, 63, 0, 60, 0, 65, 0, 61, 0, 66, 0, 63, 0, 55, 0, 34, 0, 28, 0, 24, 0, 17, 0, 12, 0, 12, 0, 4, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
650, 2, 0, 22, 0, 47, 0, 65, 0, 60, 0, 67, 0, 61, 0, 66, 0, 63, 0, 56, 0, 35, 0, 30, 0, 24, 0, 17, 0, 13, 0, 12, 0, 4, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660, 2, 0, 23, 0, 47, 0, 65, 0, 62, 0, 68, 0, 61, 0, 67, 0, 66, 0, 56, 0, 36, 0, 30, 0, 25, 0, 17, 0, 13, 0, 12, 0, 4, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
670, 2, 0, 23, 0, 47, 0, 66, 0, 63, 0, 68, 0, 63, 0, 68, 0, 68, 0, 59, 0, 36, 0, 30, 0, 25, 0, 17, 0, 13, 0, 12, 0, 4, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
680, 2, 0, 23, 0, 47, 0, 69, 0, 65, 0, 69, 0, 63, 0, 68, 0, 68, 0, 60, 0, 38, 0, 31, 0, 25, 0, 17, 0, 13, 0, 12, 0, 4, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
690, 2, 0, 23, 0, 48, 0, 69, 0, 67, 0, 70, 0, 63, 0, 68, 0, 68, 0, 61, 0, 38, 0, 31, 0, 26, 0, 20, 0, 13, 0, 13, 0, 4, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
700, 2, 0, 23, 0, 51, 0, 69, 0, 69, 0, 71, 0, 63, 0, 69, 0, 69, 0, 61, 0, 39, 0, 32, 0, 26, 0, 20, 0, 13, 0, 13, 0, 4, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
710, 2, 0, 23, 0, 51, 0, 70, 0, 70, 0, 72, 0, 65, 0, 69, 0, 71, 0, 61, 0, 39, 0, 32, 0, 27, 0, 20, 0, 13, 0, 13, 0, 5, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
720, 2, 0, 23, 0, 51, 0, 72, 0, 72, 0, 73, 0, 66, 0, 71, 0, 72, 0, 61, 0, 39, 0, 32, 0, 27, 0, 20, 0, 14, 0, 13, 0, 5, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
730, 2, 0, 23, 0, 52, 0, 73, 0, 72, 0, 74, 0, 67, 0, 72, 0, 74, 0, 63, 0, 39, 0, 32, 0, 28, 0, 20, 0, 14, 0, 13, 0, 5, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
740, 3, 0, 23, 0, 54, 0, 75, 0, 73, 0, 75, 0, 68, 0, 72, 0, 74, 0, 64, 0, 39, 0, 32, 0, 28, 0, 20, 0, 14, 0, 14, 0, 5, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
750, 3, 0, 24, 0, 54, 0, 75, 0, 73, 0, 76, 0, 68, 0, 72, 0, 74, 0, 65, 0, 41, 0, 33, 0, 28, 0, 22, 0, 15, 0, 14, 0, 6, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
760, 3, 0, 25, 0, 55, 0, 76, 0, 73, 0, 77, 0, 69, 0, 72, 0, 74, 0, 67, 0, 42, 0, 33, 0, 28, 0, 23, 0, 16, 0, 14, 0, 6, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
770, 4, 0, 25, 0, 55, 0, 77, 0, 73, 0, 79, 0, 70, 0, 73, 0, 76, 0, 67, 0, 43, 0, 33, 0, 29, 0, 23, 0, 16, 0, 14, 0, 6, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
780, 4, 0, 25, 0, 56, 0, 77, 0, 73, 0, 79, 0, 72, 0, 76, 0, 77, 0, 68, 0, 44, 0, 34, 0, 29, 0, 23, 0, 16, 0, 14, 0, 6, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
790, 4, 0, 25, 0, 57, 0, 81, 0, 73, 0, 79, 0, 74, 0, 77, 0, 78, 0, 68, 0, 44, 0, 34, 0, 30, 0, 23, 0, 16, 0, 14, 0, 6, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
800, 4, 0, 28, 0, 58, 0, 82, 0, 73, 0, 79, 0, 75, 0, 77, 0, 80, 0, 68, 0, 46, 0, 34, 0, 30, 0, 23, 0, 16, 0, 14, 0, 6, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
810, 4, 0, 28, 0, 59, 0, 82, 0, 74, 0, 81, 0, 76, 0, 78, 0, 81, 0, 70, 0, 46, 0, 34, 0, 30, 0, 23, 0, 17, 0, 14, 0, 6, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
820, 4, 0, 28, 0, 61, 0, 83, 0, 76, 0, 81, 0, 78, 0, 78, 0, 82, 0, 71, 0, 47, 0, 34, 0, 30, 0, 23, 0, 17, 0, 14, 0, 6, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
830, 4, 0, 29, 0, 61, 0, 85, 0, 76, 0, 81, 0, 78, 0, 80, 0, 83, 0, 74, 0, 47, 0, 34, 0, 30, 0, 23, 0, 18, 0, 14, 0, 6, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
840, 4, 0, 29, 0, 61, 0, 87, 0, 77, 0, 81, 0, 78, 0, 83, 0, 83, 0, 77, 0, 48, 0, 34, 0, 30, 0, 23, 0, 18, 0, 14, 0, 6, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
850, 4, 0, 29, 0, 62, 0, 89, 0, 78, 0, 82, 0, 79, 0, 83, 0, 84, 0, 79, 0, 49, 0, 34, 0, 30, 0, 23, 0, 18, 0, 14, 0, 6, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
860, 4, 0, 29, 0, 62, 0, 89, 0, 78, 0, 83, 0, 80, 0, 83, 0, 87, 0, 80, 0, 51, 0, 34, 0, 30, 0, 24, 0, 19, 0, 14, 0, 6, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
870, 4, 0, 29, 0, 62, 0, 89, 0, 79, 0, 84, 0, 81, 0, 84, 0, 88, 0, 83, 0, 51, 0, 36, 0, 30, 0, 24, 0, 19, 0, 14, 0, 6, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
880, 4, 0, 29, 0, 62, 0, 89, 0, 80, 0, 85, 0, 82, 0, 85, 0, 90, 0, 84, 0, 51, 0, 36, 0, 32, 0, 24, 0, 19, 0, 15, 0, 6, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
890, 4, 0, 30, 0, 62, 0, 90, 0, 80, 0, 87, 0, 82, 0, 86, 0, 92, 0, 85, 0, 52, 0, 36, 0, 32, 0, 24, 0, 19, 0, 15, 0, 7, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
900, 4, 0, 30, 0, 62, 0, 91, 0, 81, 0, 89, 0, 85, 0, 86, 0, 93, 0, 85, 0, 53, 0, 36, 0, 32, 0, 25, 0, 19, 0, 15, 0, 7, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
910, 4, 0, 31, 0, 62, 0, 92, 0, 83, 0, 89, 0, 86, 0, 86, 0, 93, 0, 86, 0, 53, 0, 37, 0, 33, 0, 26, 0, 20, 0, 15, 0, 7, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
920, 4, 0, 31, 0, 64, 0, 93, 0, 83, 0, 89, 0, 89, 0, 87, 0, 94, 0, 86, 0, 53, 0, 38, 0, 33, 0, 27, 0, 20, 0, 15, 0, 7, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
930, 5, 0, 31, 0, 65, 0, 94, 0, 83, 0, 90, 0, 89, 0, 91, 0, 94, 0, 86, 0, 53, 0, 38, 0, 34, 0, 27, 0, 21, 0, 15, 0, 7, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
