runs, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52
2000, 11, 0, 94, 0, 155, 0, 180, 0, 191, 0, 198, 0, 209, 0, 194, 0, 180, 0, 168, 0, 109, 0, 92, 0, 71, 0, 69, 0, 38, 0, 18, 0, 10, 0, 3, 0, 3, 0, 4, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
3000, 19, 0, 139, 0, 228, 0, 290, 0, 295, 0, 302, 0, 301, 0, 301, 0, 261, 0, 237, 0, 161, 0, 141, 0, 102, 0, 106, 0, 59, 0, 25, 0, 14, 0, 7, 0, 4, 0, 4, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4000, 23, 0, 174, 0, 313, 0, 371, 0, 397, 0, 405, 0, 405, 0, 393, 0, 353, 0, 311, 0, 228, 0, 191, 0, 137, 0, 141, 0, 85, 0, 34, 0, 15, 0, 8, 0, 6, 0, 6, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
5000, 34, 0, 231, 0, 396, 0, 472, 0, 500, 0, 495, 0, 500, 0, 491, 0, 432, 0, 382, 0, 293, 0, 240, 0, 169, 0, 166, 0, 99, 0, 48, 0, 23, 0, 12, 0, 6, 0, 6, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
6000, 43, 0, 284, 0, 471, 0, 553, 0, 605, 0, 585, 0, 613, 0, 584, 0, 510, 0, 446, 0, 359, 0, 295, 0, 201, 0, 193, 0, 125, 0, 62, 0, 30, 0, 16, 0, 12, 0, 7, 0, 3, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
7000, 49, 0, 322, 0, 549, 0, 646, 0, 696, 0, 689, 0, 709, 0, 675, 0, 596, 0, 523, 0, 418, 0, 353, 0, 253, 0, 222, 0, 139, 0, 76, 0, 35, 0, 19, 0, 17, 0, 7, 0, 4, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
8000, 54, 0, 360, 0, 621, 0, 744, 0, 789, 0, 776, 0, 805, 0, 782, 0, 689, 0, 590, 0, 494, 0, 402, 0, 283, 0, 255, 0, 170, 0, 84, 0, 45, 0, 24, 0, 17, 0, 8, 0, 4, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
9000, 59, 0, 411, 0, 706, 0, 828, 0, 904, 0, 877, 0, 885, 0, 885, 0, 778, 0, 667, 0, 555, 0, 457, 0, 307, 0, 281, 0, 190, 0, 95, 0, 50, 0, 27, 0, 18, 0, 11, 0, 5, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
10000, 67, 0, 458, 0, 783, 0, 919, 0, 1005, 0, 988, 0, 986, 0, 1001, 0, 862, 0, 733, 0, 615, 0, 500, 0, 342, 0, 303, 0, 204, 0, 104, 0, 57, 0, 31, 0, 20, 0, 11, 0, 7, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
20000, 136, 0, 942, 0, 1596, 0, 1825, 0, 1968, 0, 1978, 0, 1972, 0, 1941, 0, 1675, 0, 1446, 0, 1274, 0, 1021, 0, 757, 0, 554, 0, 412, 0, 230, 0, 121, 0, 67, 0, 43, 0, 20, 0, 17, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
30000, 204, 0, 1374, 0, 2374, 0, 2788, 0, 2936, 0, 2989, 0, 2926, 0, 2893, 0, 2486, 0, 2245, 0, 1895, 0, 1557, 0, 1131, 0, 831, 0, 592, 0, 367, 0, 182, 0, 106, 0, 63, 0, 31, 0, 23, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
40000, 263, 0, 1817, 0, 3158, 0, 3683, 0, 3989, 0, 4013, 0, 3945, 0, 3803, 0, 3327, 0, 2980, 0, 2518, 0, 2061, 0, 1521, 0, 1119, 0, 763, 0, 494, 0, 249, 0, 145, 0, 75, 0, 39, 0, 28, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
50000, 328, 0, 2236, 0, 4001, 0, 4577, 0, 5027, 0, 5000, 0, 4889, 0, 4722, 0, 4168, 0, 3779, 0, 3161, 0, 2563, 0, 1888, 0, 1384, 0, 974, 0, 632, 0, 315, 0, 181, 0, 85, 0, 48, 0, 32, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
60000, 400, 0, 2678, 0, 4881, 0, 5497, 0, 6049, 0, 6001, 0, 5886, 0, 5675, 0, 4968, 0, 4523, 0, 3756, 0, 3021, 0, 2275, 0, 1654, 0, 1158, 0, 750, 0, 399, 0, 213, 0, 109, 0, 57, 0, 35, 0, 11, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0
70000, 476, 0, 3133, 0, 5711, 0, 6426, 0, 7064, 0, 6991, 0, 6883, 0, 6542, 0, 5844, 0, 5267, 0, 4344, 0, 3532, 0, 2622, 0, 1943, 0, 1342, 0, 865, 0, 485, 0, 266, 0, 141, 0, 69, 0, 36, 0, 12, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0
80000, 531, 0, 3578, 0, 6537, 0, 7373, 0, 8061, 0, 8039, 0, 7853, 0, 7472, 0, 6714, 0, 5980, 0, 4955, 0, 4033, 0, 3016, 0, 2208, 0, 1506, 0, 980, 0, 544, 0, 318, 0, 164, 0, 80, 0, 39, 0, 13, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0
90000, 608, 0, 4023, 0, 7330, 0, 8350, 0, 9068, 0, 9033, 0, 8817, 0, 8421, 0, 7477, 0, 6746, 0, 5604, 0, 4551, 0, 3389, 0, 2477, 0, 1693, 0, 1107, 0, 608, 0, 363, 0, 185, 0, 89, 0, 41, 0, 13, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0
100000, 683, 0, 4499, 0, 8108, 0, 9301, 0, 10088, 0, 10032, 0, 9780, 0, 9345, 0, 8304, 0, 7547, 0, 6249, 0, 5037, 0, 3748, 0, 2729, 0, 1871, 0, 1235, 0, 676, 0, 404, 0, 201, 0, 96, 0, 45, 0, 14, 0, 3, 0, 5, 0, 0, 0, 0, 0, 0
200000, 1406, 0, 9131, 0, 16073, 0, 18512, 0, 19855, 0, 20067, 0, 19767, 0, 18747, 0, 16848, 0, 14972, 0, 12394, 0, 9980, 0, 7531, 0, 5489, 0, 3826, 0, 2426, 0, 1427, 0, 804, 0, 420, 0, 192, 0, 88, 0, 33, 0, 7, 0, 5, 0, 0, 0, 0, 0, 0
300000, 2125, 0, 13736, 0, 24068, 0, 27858, 0, 29547, 0, 30099, 0, 29573, 0, 28010, 0, 25435, 0, 22570, 0, 18552, 0, 15005, 0, 11316, 0, 8238, 0, 5721, 0, 3610, 0, 2169, 0, 1244, 0, 627, 0, 296, 0, 133, 0, 50, 0, 10, 0, 7, 0, 1, 0, 0, 0, 0
400000, 2796, 0, 18351, 0, 32024, 0, 37286, 0, 39389, 0, 40201, 0, 39449, 0, 37396, 0, 33823, 0, 30106, 0, 24848, 0, 19794, 0, 15069, 0, 10983, 0, 7590, 0, 4795, 0, 2910, 0, 1684, 0, 817, 0, 412, 0, 183, 0, 69, 0, 17, 0, 7, 0, 1, 0, 0, 0, 0
500000, 3543, 0, 22968, 0, 39985, 0, 46832, 0, 49110, 0, 50207, 0, 49211, 0, 46787, 0, 42466, 0, 37395, 0, 31112, 0, 24744, 0, 18988, 0, 13660, 0, 9440, 0, 5996, 0, 3628, 0, 2055, 0, 1024, 0, 508, 0, 223, 0, 86, 0, 23, 0, 7, 0, 2, 0, 0, 0, 0
600000, 4247, 0, 27604, 0, 48014, 0, 56088, 0, 58926, 0, 60095, 0, 59057, 0, 56105, 0, 50969, 0, 44760, 0, 37403, 0, 29816, 0, 22885, 0, 16410, 0, 11250, 0, 7236, 0, 4388, 0, 2499, 0, 1236, 0, 608, 0, 265, 0, 98, 0, 29, 0, 9, 0, 2, 0, 1, 0, 0
700000, 4916, 0, 32205, 0, 56001, 0, 65559, 0, 68942, 0, 69942, 0, 68919, 0, 65451, 0, 59292, 0, 52176, 0, 43708, 0, 34757, 0, 26642, 0, 19306, 0, 13083, 0, 8505, 0, 5084, 0, 2907, 0, 1443, 0, 698, 0, 303, 0, 113, 0, 35, 0, 10, 0, 2, 0, 1, 0, 0
800000, 5620, 0, 36767, 0, 63978, 0, 75002, 0, 78864, 0, 79991, 0, 78914, 0, 74773, 0, 67658, 0, 59527, 0, 49877, 0, 39768, 0, 30451, 0, 22061, 0, 14948, 0, 9728, 0, 5789, 0, 3294, 0, 1666, 0, 804, 0, 338, 0, 128, 0, 41, 0, 10, 0, 2, 0, 1, 0, 0
900000, 6381, 0, 41348, 0, 71975, 0, 84328, 0, 88843, 0, 90073, 0, 88755, 0, 84066, 0, 76204, 0, 67033, 0, 56069, 0, 44701, 0, 34215, 0, 24796, 0, 16760, 0, 10946, 0, 6464, 0, 3690, 0, 1874, 0, 910, 0, 367, 0, 145, 0, 43, 0, 11, 0, 2, 0, 1, 0, 0
1000000, 7120, 0, 46050, 0, 80047, 0, 93864, 0, 98677, 0, 100177, 0, 98539, 0, 93408, 0, 84505, 0, 74411, 0, 62260, 0, 49623, 0, 37978, 0, 27521, 0, 18647, 0, 12136, 0, 7181, 0, 4153, 0, 2075, 0, 1006, 0, 398, 0, 161, 0, 47, 0, 13, 0, 2, 0, 1, 0, 0
2000000, 14169, 0, 92079, 0, 160488, 0, 187610, 0, 196989, 0, 200383, 0, 196646, 0, 186632, 0, 169399, 0, 148739, 0, 124693, 0, 99274, 0, 76089, 0, 54821, 0, 37348, 0, 24311, 0, 14490, 0, 8280, 0, 4234, 0, 1988, 0, 881, 0, 322, 0, 103, 0, 28, 0, 3, 0, 1, 0, 0
3000000, 21155, 0, 138301, 0, 241038, 0, 280954, 0, 294704, 0, 300338, 0, 295287, 0, 279585, 0, 254784, 0, 223025, 0, 186753, 0, 149282, 0, 114181, 0, 82474, 0, 55952, 0, 36658, 0, 21808, 0, 12375, 0, 6368, 0, 3016, 0, 1271, 0, 485, 0, 157, 0, 41, 0, 6, 0, 2, 0, 0
4000000, 28319, 0, 184352, 0, 321467, 0, 374547, 0, 392814, 0, 399990, 0, 394225, 0, 373134, 0, 339294, 0, 297166, 0, 249273, 0, 198925, 0, 152118, 0, 109983, 0, 74850, 0, 48870, 0, 29027, 0, 16526, 0, 8424, 0, 4064, 0, 1713, 0, 640, 0, 211, 0, 58, 0, 7, 0, 3, 0, 0
5000000, 35430, 0, 230224, 0, 401957, 0, 467766, 0, 491184, 0, 500057, 0, 493266, 0, 466357, 0, 424145, 0, 371889, 0, 311212, 0, 248740, 0, 189786, 0, 137286, 0, 93828, 0, 60940, 0, 36206, 0, 20627, 0, 10640, 0, 5114, 0, 2173, 0, 818, 0, 263, 0, 78, 0, 11, 0, 3, 0, 0
6000000, 42557, 0, 275924, 0, 482165, 0, 561524, 0, 589517, 0, 600417, 0, 592078, 0, 559091, 0, 509193, 0, 446198, 0, 373339, 0, 298658, 0, 227652, 0, 164667, 0, 112695, 0, 73173, 0, 43550, 0, 24627, 0, 12849, 0, 6096, 0, 2623, 0, 991, 0, 306, 0, 92, 0, 14, 0, 4, 0, 0
7000000, 49655, 0, 321869, 0, 562488, 0, 655580, 0, 688078, 0, 699768, 0, 690513, 0, 652786, 0, 593943, 0, 519763, 0, 435730, 0, 348846, 0, 265697, 0, 192148, 0, 131510, 0, 85222, 0, 50911, 0, 28746, 0, 14930, 0, 7140, 0, 3019, 0, 1160, 0, 370, 0, 108, 0, 16, 0, 4, 0, 0
8000000, 56672, 0, 367659, 0, 642357, 0, 749034, 0, 786563, 0, 800068, 0, 789098, 0, 746397, 0, 678476, 0, 594574, 0, 498057, 0, 398425, 0, 303996, 0, 219576, 0, 150206, 0, 97340, 0, 58146, 0, 32841, 0, 17009, 0, 8179, 0, 3433, 0, 1335, 0, 414, 0, 123, 0, 17, 0, 5, 0, 0
9000000, 63906, 0, 413514, 0, 722401, 0, 843129, 0, 885017, 0, 899404, 0, 887081, 0, 839798, 0, 763783, 0, 668794, 0, 560568, 0, 448285, 0, 341999, 0, 247080, 0, 169122, 0, 109510, 0, 65393, 0, 36869, 0, 19190, 0, 9140, 0, 3898, 0, 1483, 0, 470, 0, 142, 0, 19, 0, 5, 0, 0
10000000, 71117, 0, 459452, 0, 802734, 0, 936875, 0, 983401, 0, 998883, 0, 985342, 0, 933228, 0, 849301, 0, 743066, 0, 622635, 0, 498108, 0, 380127, 0, 274626, 0, 187854, 0, 121333, 0, 72718, 0, 40999, 0, 21321, 0, 10190, 0, 4326, 0, 1649, 0, 527, 0, 157, 0, 25, 0, 6, 0, 0
20000000, 141887, 0, 918567, 0, 1604729, 0, 1874636, 0, 1967828, 0, 1996419, 0, 1971871, 0, 1866356, 0, 1700244, 0, 1485092, 0, 1243307, 0, 996916, 0, 759271, 0, 549476, 0, 376444, 0, 242637, 0, 145782, 0, 82195, 0, 42756, 0, 20103, 0, 8736, 0, 3314, 0, 1046, 0, 322, 0, 58, 0, 8, 0, 0
30000000, 212577, 0, 1377341, 0, 2407578, 0, 2812546, 0, 2950378, 0, 2994125, 0, 2957491, 0, 2799917, 0, 2549703, 0, 2228475, 0, 1865494, 0, 1495450, 0, 1139789, 0, 824621, 0, 564913, 0, 363880, 0, 218431, 0, 123054, 0, 64026, 0, 30152, 0, 13004, 0, 4917, 0, 1558, 0, 470, 0, 93, 0, 16, 0, 1
40000000, 283283, 0, 1837127, 0, 3209939, 0, 3749226, 0, 3932395, 0, 3993409, 0, 3941690, 0, 3733446, 0, 3401176, 0, 2971390, 0, 2487496, 0, 1993325, 0, 1520418, 0, 1099163, 0, 753174, 0, 485392, 0, 291712, 0, 164206, 0, 85385, 0, 39951, 0, 17380, 0, 6486, 0, 2065, 0, 616, 0, 128, 0, 20, 0, 2
50000000, 353765, 0, 2297441, 0, 4012699, 0, 4687969, 0, 4914978, 0, 4991390, 0, 4926876, 0, 4666692, 0, 4250338, 0, 3713568, 0, 3110953, 0, 2490955, 0, 1900432, 0, 1374121, 0, 940980, 0, 607217, 0, 364984, 0, 204980, 0, 106581, 0, 49893, 0, 21585, 0, 8077, 0, 2582, 0, 767, 0, 153, 0, 22, 0, 2
60000000, 424609, 0, 2757347, 0, 4813472, 0, 5625812, 0, 5897628, 0, 5989681, 0, 5911842, 0, 5601057, 0, 5101092, 0, 4457545, 0, 3733142, 0, 2988921, 0, 2279378, 0, 1649226, 0, 1128950, 0, 728725, 0, 438081, 0, 245962, 0, 127822, 0, 60009, 0, 25785, 0, 9666, 0, 3141, 0, 901, 0, 177, 0, 27, 0, 2
70000000, 495705, 0, 3218410, 0, 5616862, 0, 6562868, 0, 6880150, 0, 6987235, 0, 6897637, 0, 6535369, 0, 5950811, 0, 5198776, 0, 4356419, 0, 3486799, 0, 2658582, 0, 1923325, 0, 1317524, 0, 850018, 0, 511461, 0, 287005, 0, 148800, 0, 70028, 0, 30014, 0, 11297, 0, 3625, 0, 1038, 0, 209, 0, 31, 0, 2
80000000, 566342, 0, 3678662, 0, 6419947, 0, 7502337, 0, 7862030, 0, 7985335, 0, 7883176, 0, 7468288, 0, 6798832, 0, 5941814, 0, 4978411, 0, 3984918, 0, 3037844, 0, 2198954, 0, 1506109, 0, 971259, 0, 584771, 0, 327908, 0, 170040, 0, 80132, 0, 34402, 0, 12851, 0, 4169, 0, 1199, 0, 234, 0, 34, 0, 2
90000000, 636855, 0, 4137529, 0, 7223713, 0, 8441229, 0, 8842279, 0, 8984852, 0, 8869943, 0, 8401001, 0, 7647596, 0, 6684820, 0, 5600763, 0, 4483017, 0, 3418010, 0, 2473752, 0, 1694005, 0, 1092242, 0, 658551, 0, 368966, 0, 191121, 0, 90225, 0, 38692, 0, 14470, 0, 4724, 0, 1338, 0, 268, 0, 37, 0, 2
100000000, 707285, 0, 4596960, 0, 8025850, 0, 9380208, 0, 9824474, 0, 9983758, 0, 9854872, 0, 9333104, 0, 8498132, 0, 7426955, 0, 6223385, 0, 4980109, 0, 3798539, 0, 2749627, 0, 1882344, 0, 1213796, 0, 731734, 0, 409973, 0, 212484, 0, 100328, 0, 42971, 0, 16017, 0, 5268, 0, 1494, 0, 287, 0, 43, 0, 3
