runs, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52
2000, 21, 0, 91, 0, 148, 0, 194, 0, 203, 0, 213, 0, 195, 0, 158, 0, 156, 0, 160, 0, 107, 0, 105, 0, 83, 0, 74, 0, 29, 0, 29, 0, 14, 0, 11, 0, 5, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3000, 28, 0, 136, 0, 222, 0, 284, 0, 294, 0, 321, 0, 305, 0, 265, 0, 243, 0, 228, 0, 164, 0, 145, 0, 125, 0, 105, 0, 46, 0, 42, 0, 22, 0, 15, 0, 5, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4000, 37, 0, 184, 0, 315, 0, 386, 0, 381, 0, 421, 0, 410, 0, 362, 0, 318, 0, 305, 0, 216, 0, 188, 0, 157, 0, 142, 0, 62, 0, 50, 0, 29, 0, 23, 0, 7, 0, 5, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5000, 43, 0, 238, 0, 388, 0, 464, 0, 465, 0, 513, 0, 522, 0, 476, 0, 403, 0, 397, 0, 279, 0, 233, 0, 182, 0, 172, 0, 76, 0, 65, 0, 41, 0, 25, 0, 9, 0, 6, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6000, 52, 0, 292, 0, 474, 0, 546, 0, 566, 0, 620, 0, 618, 0, 567, 0, 484, 0, 475, 0, 341, 0, 278, 0, 216, 0, 193, 0, 98, 0, 82, 0, 47, 0, 27, 0, 11, 0, 8, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7000, 60, 0, 351, 0, 557, 0, 630, 0, 667, 0, 716, 0, 712, 0, 650, 0, 556, 0, 552, 0, 409, 0, 333, 0, 258, 0, 224, 0, 123, 0, 88, 0, 55, 0, 34, 0, 11, 0, 9, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8000, 63, 0, 389, 0, 649, 0, 720, 0, 779, 0, 804, 0, 822, 0, 744, 0, 641, 0, 630, 0, 469, 0, 367, 0, 300, 0, 244, 0, 146, 0, 102, 0, 60, 0, 39, 0, 14, 0, 11, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9000, 66, 0, 435, 0, 731, 0, 806, 0, 873, 0, 922, 0, 936, 0, 825, 0, 722, 0, 708, 0, 525, 0, 419, 0, 330, 0, 267, 0, 173, 0, 116, 0, 66, 0, 44, 0, 15, 0, 12, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10000, 73, 0, 486, 0, 821, 0, 891, 0, 966, 0, 1029, 0, 1023, 0, 918, 0, 791, 0, 790, 0, 591, 0, 471, 0, 370, 0, 292, 0, 194, 0, 130, 0, 76, 0, 49, 0, 18, 0, 12, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20000, 136, 0, 913, 0, 1654, 0, 1794, 0, 1934, 0, 2031, 0, 2049, 0, 1846, 0, 1653, 0, 1581, 0, 1212, 0, 963, 0, 708, 0, 560, 0, 397, 0, 263, 0, 141, 0, 85, 0, 39, 0, 25, 0, 13, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
30000, 213, 0, 1364, 0, 2460, 0, 2691, 0, 2927, 0, 2972, 0, 3041, 0, 2788, 0, 2499, 0, 2321, 0, 1852, 0, 1520, 0, 1088, 0, 844, 0, 586, 0, 394, 0, 209, 0, 126, 0, 54, 0, 32, 0, 14, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
40000, 296, 0, 1852, 0, 3282, 0, 3603, 0, 3913, 0, 3942, 0, 4028, 0, 3731, 0, 3344, 0, 3049, 0, 2455, 0, 1993, 0, 1491, 0, 1131, 0, 760, 0, 518, 0, 294, 0, 170, 0, 77, 0, 45, 0, 20, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
50000, 357, 0, 2310, 0, 4113, 0, 4588, 0, 4915, 0, 4921, 0, 4981, 0, 4639, 0, 4241, 0, 3766, 0, 3067, 0, 2476, 0, 1888, 0, 1399, 0, 945, 0, 629, 0, 360, 0, 210, 0, 101, 0, 60, 0, 24, 0, 9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
60000, 430, 0, 2773, 0, 4936, 0, 5536, 0, 5842, 0, 5919, 0, 6019, 0, 5596, 0, 5062, 0, 4498, 0, 3664, 0, 2969, 0, 2288, 0, 1666, 0, 1151, 0, 746, 0, 432, 0, 250, 0, 117, 0, 64, 0, 28, 0, 12, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
70000, 511, 0, 3194, 0, 5730, 0, 6504, 0, 6800, 0, 6916, 0, 7002, 0, 6573, 0, 5905, 0, 5243, 0, 4288, 0, 3460, 0, 2672, 0, 1941, 0, 1359, 0, 853, 0, 503, 0, 285, 0, 140, 0, 76, 0, 28, 0, 14, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0
80000, 583, 0, 3655, 0, 6464, 0, 7485, 0, 7707, 0, 7951, 0, 7985, 0, 7483, 0, 6725, 0, 6015, 0, 4933, 0, 3951, 0, 3062, 0, 2225, 0, 1569, 0, 975, 0, 584, 0, 337, 0, 171, 0, 88, 0, 31, 0, 17, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0
90000, 656, 0, 4071, 0, 7283, 0, 8486, 0, 8703, 0, 8951, 0, 8980, 0, 8407, 0, 7535, 0, 6758, 0, 5555, 0, 4450, 0, 3425, 0, 2523, 0, 1753, 0, 1101, 0, 645, 0, 368, 0, 201, 0, 93, 0, 32, 0, 19, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0
100000, 720, 0, 4500, 0, 8117, 0, 9429, 0, 9756, 0, 9975, 0, 9967, 0, 9319, 0, 8368, 0, 7494, 0, 6162, 0, 4931, 0, 3790, 0, 2795, 0, 1934, 0, 1228, 0, 722, 0, 406, 0, 220, 0, 107, 0, 35, 0, 20, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0
200000, 1403, 0, 9041, 0, 16290, 0, 18657, 0, 19696, 0, 19855, 0, 19750, 0, 18745, 0, 16961, 0, 15007, 0, 12431, 0, 9811, 0, 7654, 0, 5475, 0, 3815, 0, 2414, 0, 1422, 0, 788, 0, 452, 0, 208, 0, 74, 0, 36, 0, 11, 0, 4, 0, 0, 0, 0, 0, 0
300000, 2119, 0, 13727, 0, 24213, 0, 28091, 0, 29520, 0, 29737, 0, 29599, 0, 28175, 0, 25418, 0, 22317, 0, 18613, 0, 14901, 0, 11540, 0, 8249, 0, 5665, 0, 3642, 0, 2125, 0, 1218, 0, 656, 0, 288, 0, 119, 0, 47, 0, 14, 0, 7, 0, 0, 0, 0, 0, 0
400000, 2817, 0, 18440, 0, 32261, 0, 37392, 0, 39440, 0, 39743, 0, 39519, 0, 37523, 0, 33857, 0, 29632, 0, 24850, 0, 19771, 0, 15435, 0, 10963, 0, 7569, 0, 4813, 0, 2856, 0, 1600, 0, 879, 0, 376, 0, 170, 0, 64, 0, 19, 0, 10, 0, 1, 0, 0, 0, 0
500000, 3533, 0, 22981, 0, 40386, 0, 46848, 0, 49314, 0, 49727, 0, 49241, 0, 46746, 0, 42446, 0, 37142, 0, 30973, 0, 24728, 0, 19197, 0, 13759, 0, 9492, 0, 5973, 0, 3573, 0, 2041, 0, 1092, 0, 474, 0, 216, 0, 82, 0, 23, 0, 12, 0, 1, 0, 0, 0, 0
600000, 4235, 0, 27639, 0, 48476, 0, 56233, 0, 59113, 0, 59631, 0, 59058, 0, 56014, 0, 50954, 0, 44690, 0, 37288, 0, 29731, 0, 22975, 0, 16513, 0, 11277, 0, 7174, 0, 4261, 0, 2460, 0, 1289, 0, 584, 0, 267, 0, 94, 0, 28, 0, 14, 0, 2, 0, 0, 0, 0
700000, 4967, 0, 32325, 0, 56616, 0, 65593, 0, 68814, 0, 69664, 0, 69029, 0, 65247, 0, 59427, 0, 52144, 0, 43479, 0, 34682, 0, 26724, 0, 19200, 0, 13168, 0, 8450, 0, 4976, 0, 2833, 0, 1493, 0, 693, 0, 318, 0, 109, 0, 32, 0, 15, 0, 2, 0, 0, 0, 0
800000, 5662, 0, 36951, 0, 64614, 0, 75049, 0, 78604, 0, 79631, 0, 78918, 0, 74529, 0, 67735, 0, 59679, 0, 49774, 0, 39724, 0, 30532, 0, 21888, 0, 15018, 0, 9683, 0, 5711, 0, 3240, 0, 1709, 0, 814, 0, 358, 0, 120, 0, 39, 0, 15, 0, 3, 0, 0, 0, 0
900000, 6373, 0, 41548, 0, 72612, 0, 84480, 0, 88542, 0, 89514, 0, 88688, 0, 83815, 0, 76168, 0, 67170, 0, 55959, 0, 44759, 0, 34367, 0, 24686, 0, 16870, 0, 10878, 0, 6456, 0, 3666, 0, 1936, 0, 923, 0, 396, 0, 131, 0, 43, 0, 17, 0, 3, 0, 0, 0, 0
1000000, 7063, 0, 46147, 0, 80615, 0, 93761, 0, 98374, 0, 99576, 0, 98734, 0, 92888, 0, 84724, 0, 74658, 0, 62276, 0, 49791, 0, 38103, 0, 27363, 0, 18741, 0, 12050, 0, 7183, 0, 4113, 0, 2163, 0, 1031, 0, 435, 0, 145, 0, 45, 0, 18, 0, 3, 0, 0, 0, 0
2000000, 14332, 0, 92117, 0, 160848, 0, 187423, 0, 196914, 0, 198496, 0, 197288, 0, 186320, 0, 169528, 0, 148722, 0, 124828, 0, 100002, 0, 76052, 0, 55053, 0, 37639, 0, 24054, 0, 14538, 0, 8212, 0, 4311, 0, 2071, 0, 829, 0, 293, 0, 92, 0, 31, 0, 7, 0, 0, 0, 0
3000000, 21408, 0, 138119, 0, 241312, 0, 281441, 0, 294913, 0, 298241, 0, 296226, 0, 279970, 0, 254288, 0, 222792, 0, 187188, 0, 149821, 0, 113469, 0, 82688, 0, 56390, 0, 36171, 0, 21830, 0, 12352, 0, 6401, 0, 3076, 0, 1243, 0, 470, 0, 141, 0, 39, 0, 8, 0, 3, 0, 0
4000000, 28337, 0, 183995, 0, 321788, 0, 375032, 0, 393173, 0, 398129, 0, 394905, 0, 372975, 0, 339015, 0, 297352, 0, 249539, 0, 199819, 0, 151120, 0, 110273, 0, 75232, 0, 48393, 0, 29189, 0, 16425, 0, 8576, 0, 4144, 0, 1697, 0, 630, 0, 196, 0, 53, 0, 10, 0, 3, 0, 0
5000000, 35331, 0, 230132, 0, 401709, 0, 469122, 0, 491387, 0, 497863, 0, 493210, 0, 466052, 0, 424533, 0, 371740, 0, 312036, 0, 249689, 0, 188863, 0, 137590, 0, 94205, 0, 60433, 0, 36522, 0, 20544, 0, 10726, 0, 5091, 0, 2078, 0, 797, 0, 254, 0, 76, 0, 14, 0, 3, 0, 0
6000000, 42421, 0, 276094, 0, 481954, 0, 563024, 0, 589263, 0, 597782, 0, 591168, 0, 559810, 0, 509507, 0, 445906, 0, 374377, 0, 299683, 0, 226803, 0, 165504, 0, 112859, 0, 72427, 0, 43748, 0, 24726, 0, 12915, 0, 6128, 0, 2518, 0, 974, 0, 303, 0, 87, 0, 15, 0, 4, 0, 0
7000000, 49504, 0, 322203, 0, 562209, 0, 657109, 0, 687589, 0, 697505, 0, 689446, 0, 653132, 0, 594503, 0, 520157, 0, 436647, 0, 349600, 0, 264510, 0, 192920, 0, 131648, 0, 84553, 0, 51074, 0, 28860, 0, 15133, 0, 7106, 0, 2967, 0, 1142, 0, 358, 0, 104, 0, 17, 0, 4, 0, 0
8000000, 56673, 0, 368224, 0, 642509, 0, 751110, 0, 785700, 0, 797243, 0, 787711, 0, 746682, 0, 679746, 0, 594318, 0, 498675, 0, 399333, 0, 302301, 0, 220439, 0, 150557, 0, 96726, 0, 58371, 0, 33071, 0, 17276, 0, 8080, 0, 3374, 0, 1325, 0, 411, 0, 118, 0, 21, 0, 6, 0, 0
9000000, 63654, 0, 414034, 0, 723025, 0, 845093, 0, 884247, 0, 896951, 0, 885950, 0, 839949, 0, 765117, 0, 668822, 0, 560610, 0, 448919, 0, 340452, 0, 247987, 0, 169372, 0, 108694, 0, 65595, 0, 37147, 0, 19310, 0, 9116, 0, 3815, 0, 1505, 0, 465, 0, 138, 0, 27, 0, 6, 0, 0
10000000, 70639, 0, 459863, 0, 802988, 0, 939430, 0, 982057, 0, 996938, 0, 983920, 0, 933082, 0, 849725, 0, 743699, 0, 622827, 0, 499251, 0, 378892, 0, 275432, 0, 188377, 0, 120681, 0, 72896, 0, 41222, 0, 21452, 0, 10019, 0, 4230, 0, 1671, 0, 516, 0, 158, 0, 27, 0, 8, 0, 0
